,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Możliwość finansowania,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Relingi dachowe,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja dwustrefowa,Nawigacja GPS,System Start-Stop,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,Kraj pochodzenia,Elektrycznie ustawiane fotele,Poduszki boczne przednie,Przyciemniane szyby,Tapicerka skórzana,Hak,MP3,Podgrzewane przednie siedzenia,Wersja,Emisja CO2,VAT marża,Pierwszy właściciel,Bezwypadkowy,Podgrzewana przednia szyba,Faktura VAT,Tempomat aktywny,Alarm,Asystent pasa ruchu,Czujnik martwego pola,Łopatki zmiany biegów,Ogranicznik prędkości,Poduszki boczne tylne,Tapicerka welurowa,Gniazdo SD,Poduszka powietrzna chroniąca kolana,Światła LED,Zmieniarka CD,Perłowy,Leasing,Odtwarzacz DVD,Kamera cofania,Klimatyzacja manualna,Światła Xenonowe,Kierownica po prawej (Anglik),Filtr cząstek stałych,Uszkodzony,Akryl (niemetalizowany),Asystent parkowania,Podgrzewane tylne siedzenia,Klimatyzacja czterostrefowa,Dach panoramiczny,HUD (wyświetlacz przezierny),Tuner TV,Opłata początkowa,Miesięczna rata,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Szyberdach,Ogrzewanie postojowe,Gwarancja dealerska (w cenie),lub do (przebieg km),Radio niefabryczne,Matowy,Okres gwarancji producenta,Homologacja ciężarowa,Tuning,VIN
2411,8500,"22:00, 12 lutego 2021",6080406076,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2002,212 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,05/06/2002,,Tak,Tak,Używane,True,True,True,True,,,,,True,True,,,True,True,True,True,,,,,,,,,True,True,,True,,,,True,True,,,,,,True,True,,,,True,,186 g/km,Tak,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2412,2700,"21:47, 12 lutego 2021",6082258456,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2004,375 000 km,1 896 cm3,Diesel,100 KM,Automatyczna,Na przednie koła,Kombi,5,5,Inny kolor,,,16/07/2004,,,,Używane,True,True,True,True,,,,True,True,,,True,True,True,True,,,,True,,,,,True,True,True,,,,,True,,,True,,,,,,,True,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,17500,"21:46, 12 lutego 2021",6081561948,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,246 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,4,5,Czarny,Tak,,,KOL50N6,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,Polska,True,True,,True,,True,True,2.0 TDI Highline,,,,Tak,,,,True,,,,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2414,52800,"21:36, 12 lutego 2021",6079429535,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,236 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,True,True,True,,True,True,True,2.0 TDI BMT Comfortline DSG,122 g/km,,,,,,True,True,,True,True,True,True,True,True,,True,True,,,,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,
2415,63900,"21:30, 12 lutego 2021",6080805421,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,195 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,,Brązowy,,Tak,,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,,,,,True,,True,True,True,,,True,True,,True,,True,True,,,True,True,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,
2416,29900,"21:30, 12 lutego 2021",6082258114,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,225 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,,09/05/2011,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,True,,True,True,Niemcy,,True,,,,,True,Variant 2.0 TDI BlueMotion Technology,123 g/km,,,Tak,,,,True,,,,,,True,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,
2417,19900,"21:26, 12 lutego 2021",6074212728,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2009,270 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,,,,Tak,Używane,True,True,True,True,,,,,,True,True,True,True,True,True,True,,,True,,,,,True,True,True,True,True,,,True,True,True,,,,Belgia,True,,,,,,,B6 (2005-2010),,Tak,Tak,Tak,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,26900,"21:21, 12 lutego 2021",6008566223,Firmy,Osobowe,Volkswagen,Passat,,2010,220 000 km,1 968 cm3,Diesel,,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Tak,,,,Tak,Używane,True,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,,,,True,,True,True,True,True,,True,,True,True,True,True,,,Belgia,,True,,,,True,True,B6 (2005-2010),,Tak,Tak,Tak,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,39900,"20:59, 12 lutego 2021",6082257339,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2013,139 669 km,1 598 cm3,Diesel,105 KM,Automatyczna,Na przednie koła,Sedan,5,5,Niebieski,Tak,,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,,,,,,,,Tak,Tak,True,,,True,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,7000,"20:55, 12 lutego 2021",6080983313,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2002,320 000 km,2 771 cm3,Benzyna+LPG,193 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,5,Biały,,,,,Tak,,Używane,True,True,True,True,,True,,,True,,True,,True,True,True,,True,True,True,True,,,,True,True,True,,,,,True,,True,,,,,True,,True,,True,True,True,2.8 V6 4Mot Highline,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,
2421,23000,"20:54, 12 lutego 2021",6082257261,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,79 000 km,1 598 cm3,Diesel,105 KM,Manualna,,Auta miejskie,5,,Niebieski,,,,,,,Używane,True,True,True,,,,,,,,,True,True,True,True,True,,,,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,
2422,4999,"20:49, 12 lutego 2021",6082229733,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2005,439 000 km,1 900 cm3,Diesel,130 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,5,Niebieski,,,,LUB4722K,Tak,,Używane,True,True,True,True,,,,,True,,True,,True,True,True,,,,True,,,,,,True,True,True,,,,,,True,True,True,True,,,,,,True,,,B5 FL (2000-2005),,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,33900,"20:47, 12 lutego 2021",6082257009,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,138 000 km,1 390 cm3,Benzyna,122 KM,Manualna,Na przednie koła,Sedan,5,5,Czarny,Tak,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,Polska,True,True,,,True,True,,1.4 TSI Comfortline,149 g/km,,,,,,,True,,True,,True,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2424,16900,"20:40, 12 lutego 2021",6082256860,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,227 543 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,21/07/2008,,,Tak,Używane,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,,True,,,True,True,True,2.0 TDI Sportline,156 g/km,,,Tak,True,,,True,,,,,True,True,,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
2425,68500,"20:40, 12 lutego 2021",6080777673,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2018,139 000 km,2 000 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,,,,,Tak,Używane,True,True,True,True,True,True,,,True,,,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,,,True,,,,True,True,,,Tak,Tak,Tak,,,True,True,True,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2426,6400,"20:35, 12 lutego 2021",6080452095,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2001,248 400 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,Sedan,5,5,Niebieski,,Tak,,,,,Używane,True,True,True,True,,,,,True,,,,True,True,True,,,,,,,,,,True,True,True,True,,,,,,True,,,,,True,True,,True,,True,1.9 TDI Basis,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2427,11500,"20:16, 12 lutego 2021",6081560665,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2006,360 000 km,1 968 cm3,Diesel,140 KM,Manualna,,Kombi,5,5,Czarny,,,04/10/2006,ZGRNF47,,,Używane,True,True,True,True,True,,,,,,True,True,,True,True,True,True,,,,True,True,,True,True,True,,True,,,True,True,True,True,True,,,,,,,,,True,2.0 TDI Comfortline,156 g/km,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2428,43900,"20:12, 12 lutego 2021",6081268679,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2013,92 500 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Sedan,5,5,Srebrny,Tak,,,ERAUC88,,,Używane,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,True,True,,True,,True,True,,True,True,,,,,,2.0 TDI,135 g/km,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,51800,"20:11, 12 lutego 2021",6075142370,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2015,173 000 km,2 000 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,True,True,True,,,True,True,,,Tak,Tak,Tak,True,Tak,True,True,True,,,True,True,True,True,True,True,,Tak,Tak,True,,,True,,,,,True,,True,,,,,,,,,,True,,,,,,,,
2430,39500,"20:08, 12 lutego 2021",6075012957,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2013,103 150 km,1 968 cm3,Diesel,140 KM,Manualna,,Sedan,5,5,Inny kolor,,,10/09/2013,,Tak,,Używane,True,True,True,True,True,,,,True,,,True,True,True,True,True,,,True,,True,,True,True,True,,True,,,,True,,,,True,True,Polska,,,,,,,,2.0 TDI 4Mot Comfortline,139 g/km,,,,,,,,,,,,,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
2431,50900,"20:03, 12 lutego 2021",6081870621,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,143 000 km,1 598 cm3,Diesel,120 KM,Manualna,Na przednie koła,Sedan,5,5,Szary,,,,CAL51V2,,Tak,Używane,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,True,,,True,,True,True,True,True,True,,True,True,True,True,,True,Niemcy,,True,,,,True,,1.6 TDI BMT Comfortline,110 g/km,,,Tak,,,,,,,,,True,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,Tak,,,,
2432,52900,"19:54, 12 lutego 2021",6081870438,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2016,117 000 km,1 400 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Sedan,5,5,Czarny,Tak,Tak,,,Tak,Tak,Używane,True,True,True,True,True,,,True,True,,,True,True,True,True,True,,,True,True,True,,True,True,True,True,True,,,,True,,True,,True,True,Polska,,True,,,,,,,,,Tak,,,Tak,,,,,,,,,,,True,,,Tak,,,,,,,,,,,,,,,,690 PLN,,,,,,,,,,,,,
2433,38900,"19:47, 12 lutego 2021",6082255632,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2011,228 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Niemcy,,True,True,,True,True,True,2.0 TDI Comfortline,119 g/km,,Tak,Tak,,,,True,,,,,True,True,True,,True,,,,True,True,,True,,Tak,,,True,,,True,,,,,,,,True,,,,,,,,,
2434,69850,"19:38, 12 lutego 2021",6079022893,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2018,110 000 km,1 600 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,Tak,Tak,24/07/2018,WE 203TV,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Polska,,True,True,,,True,,B8 (2014-),,,Tak,Tak,,Tak,,True,,,,,True,True,True,True,True,,Tak,Tak,True,,,,,,,,True,,True,,,,,,,,,,,12 miesięcy,,,,,,,
2435,8400,"19:35, 12 lutego 2021",6081560291,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2003,198 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,,,,,Tak,Używane,True,True,True,True,,,,,True,,True,True,True,True,True,True,,,,,,,,True,True,True,,,,,True,,True,,,,,,True,,,,,,2.0 Trendline,,Tak,,,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,
2436,15500,"19:31, 12 lutego 2021",6081215115,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,213 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Czerwony,Tak,,27/12/2007,MK-RV9091,Tak,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,Niemcy,True,True,True,True,True,True,True,2.0 TDI DPF Sportline,169 g/km,,,,,,,True,,,,,True,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,
2437,10800,"19:26, 12 lutego 2021",6082255070,Osoby prywatnej,Osobowe,Volkswagen,Passat,B4 (1993-1997),1995,323 000 km,1 984 cm3,Benzyna+LPG,116 KM,Manualna,4x4 (stały),Kombi,5,5,Inny kolor,Tak,,24/09/2014,,Tak,,Używane,True,,True,True,,,,,True,,True,True,True,True,True,,,,,,,,,,True,True,,,,,,,True,,True,,Polska,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,
2438,43100,"19:24, 12 lutego 2021",6082255034,Osoby prywatnej,Osobowe,Volkswagen,Passat,B7 (2010-2014),2014,82 700 km,1 390 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kombi,4,5,Szary,Tak,,22/08/2014,PZ374TJ,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Niemcy,,True,True,,,True,True,1.4 TSI BMT Comfortline,144 g/km,,,,,,,True,,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2439,35999,"19:24, 12 lutego 2021",6082255072,Firmy,Osobowe,Volkswagen,Passat,B7 (2010-2014),2012,200 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,4x4 (dołączany automatycznie),Kombi,5,5,Czarny,Tak,,,,,Tak,Używane,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,,True,Niemcy,True,,True,True,,True,True,2.0 TDI 4Mot DSG,155 g/km,Tak,Tak,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,14500,"19:06, 12 lutego 2021",6081559808,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,250 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,,Kombi,5,5,Szary,,,,,Tak,,Używane,True,True,True,,,,True,,,True,True,True,True,True,True,True,True,,True,,True,,,True,True,True,True,True,True,,True,True,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,
2441,19999,"18:59, 12 lutego 2021",6082254290,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,277 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,,,,,Tak,Tak,Używane,True,True,True,True,,True,,,True,True,True,True,True,True,True,,,True,True,,True,,,True,True,True,True,True,,,True,,True,True,,,Polska,True,True,,,,True,,2.0 TDI Comfortline,156 g/km,,Tak,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,7500,"18:53, 12 lutego 2021",6080194217,Firmy,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),2004,262 000 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,GWE 3J16,Tak,,Używane,True,True,True,True,,,,,True,,,,True,True,True,True,,,,,,,,True,True,,True,,,,True,,,,,,Niemcy,,True,,,,,True,1.9 TDI Comfortline,,,Tak,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,20500,"18:48, 12 lutego 2021",6081869248,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,239 143 km,1 968 cm3,Diesel,170 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,,,,,Tak,,Używane,True,True,True,True,,,,,,,True,,True,True,True,,,,,,True,True,,True,True,,True,,,,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,6900,"18:46, 12 lutego 2021",6060343462,Osoby prywatnej,Osobowe,Volkswagen,Passat,,2004,212 471 km,1 896 cm3,Diesel,130 KM,Automatyczna,Na przednie koła,Kombi,5,,Srebrny,,,,,Tak,Tak,Używane,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,,,True,,,,,True,True,True,True,,True,True,,True,True,,,Niemcy,,,,True,True,,,1.9 TDI Comfortline Tiptr,4 g/km,,,,True,Tak,,True,,True,,,,True,,,,,,,,,,True,,Tak,,,,,,,,,,,,,,,True,,,True,,,,,
2445,13499,"18:36, 12 lutego 2021",6081869016,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,310 500 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,30/10/2007,,Tak,,Używane,True,True,True,True,,,True,True,True,,True,True,True,True,True,True,True,,True,,True,True,,True,True,True,True,True,True,,True,True,True,True,,True,,True,,True,,,True,True,2.0 TDI,135 g/km,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2446,79200,"18:32, 12 lutego 2021",6082253640,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2017,121 000 km,2 000 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Polska,,True,True,True,,True,True,B8 (2014-),,,,Tak,,Tak,True,True,True,,,True,,,True,True,True,,,,True,,,,,Tak,,,,,True,True,,,,,,,,True,,,,,,,,,
2447,27900,"18:24, 12 lutego 2021",6081559484,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2009,290 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Sedan,5,4,Inny kolor,Tak,Tak,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,,,True,,,,Tak,Tak,True,,,True,,True,,,True,,True,True,,True,,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2448,15500,"18:23, 12 lutego 2021",6076859332,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,387 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,,Tak,,,Tak,,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,2.0 TDI DPF Highline,167 g/km,,,Tak,,,,True,,,,,True,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
2449,69900,"18:21, 12 lutego 2021",6081559451,Firmy,Osobowe,Volkswagen,Passat,B8 (2014-),2017,131 000 km,1 984 cm3,Benzyna,220 KM,Automatyczna,Na przednie koła,Sedan,4,5,Czarny,Tak,Tak,06/09/2017,WE951RG,Tak,Tak,Używane,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Polska,True,True,True,True,,True,True,2.0 TSI BMT Highline DSG,145 g/km,,Tak,,True,Tak,True,True,,,True,,True,,True,True,True,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2450,10999,"17:59, 12 lutego 2021",6074234058,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2008,330 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,BI0822S,Tak,,Używane,True,True,True,True,,,,True,,True,,,True,True,True,,,,True,,True,,,,True,True,True,True,,,True,True,,True,,,Niemcy,,,,,True,,,2.0 TDI DPF Highline,169 g/km,Tak,Tak,,,,,,,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2451,18800,"17:55, 12 lutego 2021",6081005554,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2007,213 040 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,Tak,05/03/2007,,,Tak,Używane,True,True,True,True,,,,,True,True,True,True,True,True,True,True,True,,,,True,True,,,True,True,True,,True,,True,True,True,True,,,,,True,,,,True,,2.0 TDI Highline DSG,174 g/km,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,84800,"17:54, 12 lutego 2021",6076406525,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2017,70 000 km,1 968 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kombi,4,5,Czarny,Tak,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,2.0 TDI BMT Highline,109 g/km,,Tak,Tak,True,Tak,True,True,True,True,,True,True,,True,True,True,True,,,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,
2453,19900,"17:53, 12 lutego 2021",6082252422,Firmy,Osobowe,Volkswagen,Passat,B6 (2005-2010),2010,302 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,,04/03/2010,,,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,,,,True,True,True,,True,,True,True,True,True,,True,Niemcy,,True,,,True,True,True,,,,Tak,Tak,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,45800,"17:49, 12 lutego 2021",6082252294,Osoby prywatnej,Osobowe,Volkswagen,Passat,B8 (2014-),2015,244 325 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,Tak,,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Niemcy,True,True,True,,True,True,True,Variant 2.0 TDI DSG (BlueMotion Technology),121 g/km,Tak,,Tak,,,True,True,,,True,,True,,True,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2455,20000,"17:48, 12 lutego 2021",6081867914,Osoby prywatnej,Osobowe,Volkswagen,Passat,B6 (2005-2010),2005,263 000 km,1 984 cm3,Benzyna,200 KM,Manualna,Na przednie koła,Sedan,4,5,Brązowy,Tak,,21/12/2005,GMB99YG,Tak,,Używane,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,,,True,,,True,2.0 TSI Sportline,,,,,True,,,True,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
