,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Serwisowany w ASO,Stan,ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Elektrochromatyczne lusterka boczne,CD,Immobilizer,Radio fabryczne,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Wersja,Metalik,Alufelgi,Czujniki parkowania przednie,Elektryczne szyby tylne,Isofix,Podgrzewana przednia szyba,Czujnik deszczu,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Czujnik zmierzchu,Gniazdo USB,Nawigacja GPS,Perłowy,Zarejestrowany w Polsce,ASR (kontrola trakcji),Bluetooth,Dach panoramiczny,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Alarm,Asystent parkowania,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewane przednie siedzenia,Poduszki boczne przednie,System Start-Stop,Światła LED,Tempomat aktywny,Asystent pasa ruchu,Czujnik martwego pola,Gniazdo AUX,Kamera cofania,Komputer pokładowy,Podgrzewane tylne siedzenia,Poduszki boczne tylne,Szyberdach,Światła przeciwmgielne,Emisja CO2,VAT marża,Gwarancja dealerska (w cenie),Pierwsza rejestracja,Numer rejestracyjny pojazdu,Pierwszy właściciel,Bezwypadkowy,MP3,Relingi dachowe,Hak,Tempomat,Tapicerka welurowa,Leasing,Miesięczna rata,Klimatyzacja manualna,Filtr cząstek stałych,Ogranicznik prędkości,Gniazdo SD,HUD (wyświetlacz przezierny),Światła Xenonowe,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Klimatyzacja czterostrefowa,Ogrzewanie postojowe,Uszkodzony,Tuning,Odtwarzacz DVD,Zmieniarka CD,Radio niefabryczne,Akryl (niemetalizowany),Homologacja ciężarowa,lub do (przebieg km),Regulowane zawieszenie,Tuner TV,Okres gwarancji producenta,VIN,Kierownica po prawej (Anglik),Matowy,Zarejestrowany jako zabytek
3563,14900,"19:23, 31 stycznia 2021",6081804392,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2007,313 630 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,4,5,Czarny,,,Niemcy,,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Titanium,Tak,True,True,True,True,True,True,True,,True,True,True,True,,,,Tak,,True,,True,True,,,True,,True,,True,True,True,,True,True,,,,,,True,,True,,,,True,156 g/km,,,,PSR 9J87,,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
3564,44900,"19:23, 31 stycznia 2021",6080086747,Firmy,Osobowe,Ford,Tourneo Custom,,2015,120 000 km,1 996 cm3,Diesel,105 KM,Manualna,,Minivan,5,3,Biały,,,,Tak,Używane,True,True,True,,True,True,True,True,True,True,310 L1H1 VA,,,,,,,,,,,True,True,,,,,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3565,2450,"19:22, 31 stycznia 2021",6081804388,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk3 (2000-2006),2001,275 000 km,1 998 cm3,Diesel,90 KM,Manualna,Na przednie koła,Sedan,4,5,Czarny,,,Holandia,,Używane,True,,True,,True,True,True,True,True,True,2.0 TDDi Ambiente,Tak,,,,,True,,,,,,True,,,,,Tak,,,,True,True,,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3566,43900,"19:22, 31 stycznia 2021",6081792353,Firmy,Osobowe,Ford,Kuga,II (2012-),2012,189 000 km,1 997 cm3,Diesel,163 KM,Manualna,,SUV,5,5,Biały,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,49000,"19:21, 31 stycznia 2021",6079837517,Osoby prywatnej,Osobowe,Ford,Kuga,II (2012-),2013,179 800 km,1 997 cm3,Diesel,140 KM,Manualna,4x4 (stały),SUV,5,5,Czarny,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium,Tak,True,,True,True,True,True,,,True,True,True,True,True,True,,,,True,True,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,True,True,True,,True,True,True,159 g/km,Tak,,,,Tak,Tak,True,True,True,True,,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,
3568,29900,"19:21, 31 stycznia 2021",6081216383,Firmy,Osobowe,Ford,Kuga,I (2008-2012),2008,253 523 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,SUV,5,5,Inny kolor,Tak,,,,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Titanium FWD,Tak,True,True,True,True,,,True,,True,True,True,True,,,,Tak,True,,,,,,,,True,True,,True,True,True,,True,True,,,,,,True,,True,,True,,True,165 g/km,Tak,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,20900,"19:21, 31 stycznia 2021",6080889734,Osoby prywatnej,Osobowe,Ford,S-Max,I (2006-2015),2007,236 500 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Minivan,5,5,Niebieski,Tak,,Polska,Tak,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Gold X,Tak,True,True,True,True,True,True,True,,True,True,True,True,,,,Tak,True,,,True,True,,True,True,,True,,,True,True,,,True,,,,,,True,,True,,,,True,169 g/km,,,29/03/2007,DW4T444,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,79900,"19:20, 31 stycznia 2021",6081503566,Firmy,Osobowe,Ford,Mondeo,Mk5 (2014-),2018,37 450 km,1 999 cm3,Hybryda,140 KM,Automatyczna,Na przednie koła,Sedan,4,5,Czarny,Tak,Tak,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,2.0 Hybrid Start-Stopp CVT,,True,True,True,True,,True,True,True,True,True,True,True,,True,Tak,,,,,True,,True,,True,True,True,True,,True,,,True,True,True,True,True,True,,,True,True,,,,,101 g/km,,,08/09/2018,,Tak,Tak,,,,,,Tak,,,,,,,,,,,,,,,,True,,,,,,,,,,,
3571,69900,"19:20, 31 stycznia 2021",6081503599,Firmy,Osobowe,Ford,Kuga,II (2012-),2017,197 321 km,1 997 cm3,Diesel,150 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi 4WD Titanium Plus,Tak,True,,True,True,True,True,,True,True,True,True,True,,,,Tak,,True,,True,True,,True,True,True,,,True,,,,True,True,True,,,,,,True,True,,,,,135 g/km,,,,,Tak,Tak,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3572,72500,"19:20, 31 stycznia 2021",6081503394,Osoby prywatnej,Osobowe,Ford,Tourneo Connect,II (2013-),2017,73 000 km,1 499 cm3,Diesel,120 KM,Automatyczna,Na przednie koła,Minivan,5,7,Czarny,,Tak,Polska,Tak,Używane,True,True,True,True,True,True,True,True,True,True,Grand 1.5 TDCi Start/Stop,,,,True,True,True,True,True,,True,True,True,True,True,,,Tak,True,True,True,True,True,True,True,True,,,,True,True,True,,,,True,,,,,True,True,True,,,True,True,,,,18/05/2017,,Tak,Tak,,True,,True,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,
3573,33900,"19:19, 31 stycznia 2021",6078511950,Firmy,Osobowe,Ford,C-MAX,II (2010-),2012,153 000 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Minivan,5,5,Brązowy,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.6 EcoBoost Titanium ASS,,True,True,True,True,True,True,True,,True,True,True,True,True,,Tak,,True,True,True,True,True,True,True,,,True,True,True,True,True,,,True,,True,,,,True,,True,,True,,True,154 g/km,Tak,,13/06/2012,,,Tak,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,34900,"19:18, 31 stycznia 2021",6078511813,Firmy,Osobowe,Ford,C-MAX,II (2010-),2012,157 000 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Minivan,5,5,Biały,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.6 EcoBoost Titanium ASS,,True,True,True,True,True,True,True,,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,True,True,True,True,True,,True,True,,True,,,,True,,True,,True,,True,154 g/km,Tak,,01/01/2013,,Tak,Tak,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,5000,"19:16, 31 stycznia 2021",6076159858,Osoby prywatnej,Osobowe,Ford,Focus,Mk1 (1998-2004),2004,153 000 km,1 596 cm3,Benzyna,100 KM,Automatyczna,Na przednie koła,Kombi,5,5,Niebieski,,,Niemcy,,Używane,True,True,True,,True,True,True,True,True,True,1.6 Ghia,,,,,,True,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3576,31900,"19:16, 31 stycznia 2021",6073635452,Firmy,Osobowe,Ford,C-MAX,II (2010-),2011,122 000 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Minivan,5,5,Biały,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.6 EcoBoost Titanium ASS,,True,True,True,True,,True,True,,True,True,True,True,True,,,,True,True,,True,True,True,True,,,True,True,True,True,True,,,True,,True,,,,True,,True,,True,,True,154 g/km,Tak,,,,Tak,Tak,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
3577,13900,"19:14, 31 stycznia 2021",6076080996,Osoby prywatnej,Osobowe,Ford,Fiesta,Mk7 (2008-),2009,147 000 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Niebieski,,,,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.25 Ambiente,Tak,,,,True,,,,,,,True,True,,,,Tak,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3578,26900,"19:12, 31 stycznia 2021",6081503756,Osoby prywatnej,Osobowe,Ford,Focus,Mk3 (2010-),2017,116 000 km,1 498 cm3,Diesel,120 KM,,Na przednie koła,Kombi,4,5,Srebrny,Tak,Tak,Polska,,Używane,True,True,True,True,True,True,True,True,True,True,,Tak,,True,,True,,True,True,,True,True,True,True,True,,Tak,,True,True,,True,True,True,True,True,,True,,True,True,True,,,True,True,True,,,,True,,True,,,,True,,,,,,,,True,True,,True,True,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,
3579,21900,"19:10, 31 stycznia 2021",6076973060,Firmy,Osobowe,Ford,Grand C-MAX,,2012,90 545 km,1 560 cm3,Diesel,95 KM,Manualna,Na przednie koła,Minivan,5,5,Inny kolor,,,Austria,Tak,Używane,True,True,True,,True,True,True,True,True,True,,Tak,True,,,,True,True,,,True,True,True,,True,,,,,True,,True,,,True,True,,,,,True,,,,True,True,,,,,True,,True,,,,True,,Tak,,09/10/2012,,Tak,,True,,,True,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,
3580,63500,"19:09, 31 stycznia 2021",6081503694,Osoby prywatnej,Osobowe,Ford,EDGE,,2019,22 000 km,1 997 cm3,Diesel,238 KM,Automatyczna,,SUV,5,5,Srebrny,,,,,Używane,True,True,True,,True,True,True,True,True,True,,,True,,True,,,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,,,,True,True,,,,,True,,,,,,,,,,,True,,,,,,,True,,,,,,,,Tak,,,,,,,,,,,,,,
3581,29900,"19:09, 31 stycznia 2021",6021406540,Firmy,Osobowe,Ford,Focus,Mk3 (2010-),2013,90 000 km,1 600 cm3,Diesel,95 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Tak,Polska,Tak,Używane,True,,True,,True,True,True,True,True,True,,Tak,,,,True,,,True,,,True,True,,,,,Tak,True,True,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,01/11/2013,,Tak,Tak,,,,,True,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3582,30800,"19:07, 31 stycznia 2021",6080577462,Osoby prywatnej,Osobowe,Ford,Kuga,I (2008-2012),2009,230 213 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,SUV,5,5,Biały,,,,Tak,Używane,True,True,True,,True,True,True,True,True,True,2.0 TDCi Trend,,True,,True,True,,True,,,,,True,True,True,,,Tak,True,,,True,True,True,True,,,,,True,True,,,True,True,,,,,,True,,True,,True,,True,169 g/km,,,24/06/2009,,Tak,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3583,61900,"19:06, 31 stycznia 2021",6081503616,Firmy,Osobowe,Ford,Kuga,II (2012-),2015,119 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,4x4 (dołączany ręcznie),SUV,5,5,Czarny,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi 4WD Titanium,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,,True,True,True,True,,True,,True,True,True,True,,True,True,,,,True,,True,True,True,,,,True,140 g/km,Tak,,,,Tak,Tak,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,29900,"19:06, 31 stycznia 2021",6080567568,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2012,216 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,4,5,Srebrny,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,,True,True,True,True,True,,True,,,True,True,,True,True,,True,,,,True,,True,,True,,True,,Tak,,09/07/2012,,Tak,Tak,True,True,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
3585,52000,"19:05, 31 stycznia 2021",6081503283,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk5 (2014-),2016,140 000 km,1 999 cm3,Benzyna,240 KM,Automatyczna,4x4 (dołączany automatycznie),Sedan,4,5,Niebieski,,,,,Używane,True,True,True,,True,True,True,True,True,True,,Tak,True,,True,True,,,True,True,True,True,True,True,True,True,,Tak,True,True,,True,True,True,,True,,True,,True,True,True,True,,True,,,,,,True,True,True,,True,True,True,,,,,,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
3586,53900,"19:03, 31 stycznia 2021",6080338888,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk5 (2014-),2016,116 000 km,1 999 cm3,Benzyna,240 KM,Automatyczna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,Stany Zjednoczone,,Używane,True,True,True,True,True,True,True,True,True,True,2.0 EcoBoost Titanium,,True,,True,True,,True,True,True,True,True,True,True,True,True,Tak,Tak,,True,,True,True,True,,True,True,True,,True,,True,True,True,True,,,,,,True,True,True,,True,True,,169 g/km,,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
3587,29900,"19:03, 31 stycznia 2021",6080569808,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2011,262 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,4,5,Czarny,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 TDCi Titanium,,True,,True,True,True,True,True,True,True,True,True,True,,True,Tak,,True,True,,True,True,True,,True,True,True,,True,True,True,,True,True,,True,,,,,True,True,,True,,True,156 g/km,Tak,,,,Tak,Tak,True,True,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
3588,7999,"19:02, 31 stycznia 2021",6072814144,Firmy,Osobowe,Ford,Mondeo,Mk3 (2000-2006),2006,216 843 km,1 798 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kombi,5,5,Brązowy,Tak,,Niemcy,,Używane,True,True,True,,True,True,True,True,True,True,1.8 Ambiente,Tak,,,True,True,True,,,True,True,True,True,,,,,,True,,,True,True,,,,,True,,,True,,,True,True,,,,,,,,True,,,True,True,,Tak,,30/01/2007,,,Tak,,True,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
3589,18900,"19:02, 31 stycznia 2021",6081503552,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),2008,236 000 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,2.0 Ambiente,Tak,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,True,True,,True,,True,,,,True,,True,True,True,,True,True,,,,,True,True,,True,,True,,True,,Tak,,,,Tak,Tak,True,True,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
3590,53900,"19:01, 31 stycznia 2021",6080338662,Osoby prywatnej,Osobowe,Ford,Fusion,,2016,116 000 km,1 999 cm3,Benzyna,240 KM,Automatyczna,Na przednie koła,Sedan,4,5,Srebrny,,,Stany Zjednoczone,,Używane,True,True,True,True,True,True,True,True,True,True,2.0 EcoBoost Titanium,,True,,True,True,,True,True,True,True,True,True,True,True,True,Tak,Tak,,True,,True,True,True,,True,True,True,,True,True,True,True,True,True,,,,,,True,True,True,,True,True,,171 g/km,,,,,,,True,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,
3591,38500,"19:01, 31 stycznia 2021",6077893033,Osoby prywatnej,Osobowe,Ford,Kuga,I (2008-2012),2010,250 000 km,2 521 cm3,Benzyna,200 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,Tak,,,,Używane,True,True,True,,True,True,True,True,True,True,2.5 Titanium,Tak,True,,True,True,True,True,True,,True,True,True,True,,,,,True,,,True,,,True,,,True,,,True,,,True,,,,,,,,,True,,,,,234 g/km,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,38900,"18:59, 31 stycznia 2021",6080569971,Firmy,Osobowe,Ford,C-MAX,II (2010-),2013,95 000 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Minivan,5,5,Szary,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.6 EcoBoost Titanium ASS,,True,,True,True,True,True,True,,True,True,True,True,,,Tak,,True,True,,True,True,True,,,,True,,True,True,True,,True,True,,True,,,,,True,True,,True,,True,154 g/km,Tak,,,,Tak,Tak,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,179900,"18:58, 31 stycznia 2021",6081216461,Firmy,Osobowe,Ford,F150,,2019,19 132 km,2 694 cm3,Benzyna,329 KM,Automatyczna,4x4 (stały),SUV,4,5,Czarny,Tak,,,,Używane,True,True,True,,True,True,True,True,True,True,,Tak,True,,True,True,,,True,,True,True,True,True,True,,,Tak,True,True,,True,,,True,,,True,,,True,True,,,,,,,,,,True,True,,,,,,Tak,,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
3594,7300,"18:57, 31 stycznia 2021",6075342404,Firmy,Osobowe,Ford,Fiesta,Mk6 (2002-2008),2006,150 000 km,1 299 cm3,Benzyna,70 KM,Manualna,,Auta miejskie,5,5,Szary,,,,Tak,Używane,True,True,True,,,True,True,True,True,,1.3 Ambiente,Tak,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3595,36900,"18:57, 31 stycznia 2021",6080570157,Firmy,Osobowe,Ford,C-MAX,II (2010-),2012,109 000 km,1 596 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Minivan,5,5,Niebieski,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.6 Titanium,,True,True,True,True,True,True,True,,True,True,True,True,True,,Tak,,True,True,,True,True,True,True,,,True,True,True,True,True,,True,True,,True,,,True,True,,True,,True,,True,154 g/km,Tak,,,,Tak,Tak,True,,,True,True,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,
3596,14900,"18:57, 31 stycznia 2021",6081804186,Osoby prywatnej,Osobowe,Ford,S-Max,I (2006-2015),2007,223 652 km,1 997 cm3,Diesel,130 KM,Automatyczna,,Minivan,5,,Inny kolor,,,Niemcy,,Używane,,,,,,,,,,,2.0 TDCi Titanium,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,17900,"18:56, 31 stycznia 2021",6080854301,Firmy,Osobowe,Ford,Fiesta,Mk7 (2008-),2009,131 000 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Bordowy,,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.25 Ambiente,Tak,,,,,,,,,,True,True,,,,,,True,,,True,,True,,,,True,,,True,,,,True,,,,,,,,,,,,,120 g/km,Tak,,,SLF1888,Tak,Tak,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3598,21500,"18:55, 31 stycznia 2021",6081804090,Osoby prywatnej,Osobowe,Ford,Fiesta,Mk7 (2008-),2012,145 000 km,1 560 cm3,Diesel,95 KM,Manualna,,Auta miejskie,3,,Biały,,Tak,,,Używane,True,True,True,,True,True,True,True,True,True,1.6 TDCi Platinium X (Sport),Tak,True,,,,True,,True,,True,,True,,True,,,Tak,True,,,True,True,True,,,,,,,,,,True,True,,,,,,True,,True,,True,,True,95 g/km,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,9900,"18:55, 31 stycznia 2021",6079540791,Osoby prywatnej,Osobowe,Ford,Focus C-Max,,2007,346 500 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,Tak,,Francja,,Używane,,True,True,,,True,True,True,True,True,2.0 TDCi Ghia,Tak,True,,True,,,True,True,,True,True,True,,,,,Tak,,,,,True,,True,,,True,,,True,True,,,,,,,,,True,,True,,,,True,,,,05/07/2007,,,Tak,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3600,33500,"18:53, 31 stycznia 2021",6081503291,Firmy,Osobowe,Ford,Focus,Mk3 (2010-),2014,107 000 km,998 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kompakt,4,5,Czarny,Tak,Tak,Polska,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.0 EcoBoost Start-Stopp-System,Tak,True,,True,True,True,True,True,,True,True,True,True,True,,Tak,Tak,,True,,True,True,,,True,,True,,True,True,True,,,True,,,,,,True,,True,,True,,True,117 g/km,,,,WW250WJ,Tak,Tak,True,,,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,
3601,38999,"18:53, 31 stycznia 2021",6071793676,Firmy,Osobowe,Ford,S-Max,I (2006-2015),2011,140 000 km,1 999 cm3,Benzyna,203 KM,Automatyczna,Na przednie koła,Minivan,5,7,Biały,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,,True,True,True,True,True,,True,,,,,True,,True,True,,,,,True,,True,,,,,True,,,,,,True,,True,,True,,,,,,,,,Tak,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Tak,
3602,8499,"18:52, 31 stycznia 2021",6081503288,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk3 (2000-2006),2005,233 000 km,1 798 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,1.8 SCi Ghia X,Tak,,,True,,True,,,True,True,True,True,True,,True,,,,,,True,True,,,,,,,,True,,,True,True,,,,,,,,True,True,True,,True,,Tak,,,,,Tak,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
3603,23500,"18:49, 31 stycznia 2021",6081216028,Osoby prywatnej,Osobowe,Ford,Mondeo,Mk5 (2014-),2017,98 000 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,,,Niemcy,,Używane,True,True,True,True,True,True,True,True,True,True,1.5 TDCi ECOnetic Edition,,,True,,True,,,True,,True,True,True,,True,True,Tak,,,True,,True,True,,,,,True,,True,True,,,True,True,,,,,,True,,True,,,,True,94 g/km,,,01/03/2017,,,,True,True,,True,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,
3604,74500,"18:48, 31 stycznia 2021",6081216185,Osoby prywatnej,Osobowe,Ford,Mondeo,,2017,32 555 km,1 999 cm3,Benzyna,240 KM,Automatyczna,,Kompakt,5,5,Czarny,Tak,,,,Używane,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,34700,"18:47, 31 stycznia 2021",6081216175,Osoby prywatnej,Osobowe,Ford,Focus,Mk3 (2010-),2015,120 000 km,999 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,Niemcy,Tak,Używane,True,True,True,True,True,True,True,True,True,True,1.0 EcoBoost ST-Line,,True,,True,True,True,True,True,,,True,True,,True,True,Tak,,True,True,,True,True,True,,True,True,,,True,True,,,True,True,True,True,,,,,,True,,,,True,108 g/km,Tak,,,,,Tak,True,,,True,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,
3606,23999,"18:46, 31 stycznia 2021",6078818604,Osoby prywatnej,Osobowe,Ford,Grand C-MAX,,2013,241 264 km,1 600 cm3,Diesel,116 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,Niemcy,Tak,Używane,True,True,True,,True,True,True,True,True,True,,Tak,,,,,True,,,,,True,True,,,,,,True,,,,True,,,,,,,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
3607,24999,"18:44, 31 stycznia 2021",6080298108,Firmy,Osobowe,Ford,Grand C-MAX,,2011,170 000 km,1 600 cm3,Diesel,116 KM,Manualna,,Minivan,5,,Inny kolor,,,,Tak,Używane,True,True,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,True,True,,True,,Tak,,True,True,,True,True,True,True,,,True,True,,True,True,,True,True,,,,,,True,,True,,True,,True,,Tak,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
