,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Kraj pochodzenia,Numer rejestracyjny pojazdu,Bezwypadkowy,Serwisowany w ASO,Stan,Klimatyzacja manualna,Emisja CO2,Zarejestrowany w Polsce,Pierwszy właściciel,ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Alarm,ESP (stabilizacja toru jazdy),Podgrzewana przednia szyba,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,CD,Immobilizer,Radio fabryczne,Bluetooth,Gniazdo AUX,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła LED,Tempomat,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Isofix,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,VAT marża,Pierwsza rejestracja,Elektrycznie ustawiane lusterka,Poduszka powietrzna chroniąca kolana,Możliwość finansowania,Faktura VAT,Asystent pasa ruchu,Czujniki parkowania przednie,Klimatyzacja automatyczna,Łopatki zmiany biegów,Alufelgi,Czujnik deszczu,Elektryczne szyby tylne,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Kamera cofania,Filtr cząstek stałych,Perłowy,Leasing,Hak,Ogranicznik prędkości,Światła Xenonowe,Gniazdo SD,Nawigacja GPS,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,Odtwarzacz DVD,Relingi dachowe,Gwarancja dealerska (w cenie),Elektrycznie ustawiane fotele,Czujnik martwego pola,Podgrzewane tylne siedzenia,Tempomat aktywny,Tuner TV,Tapicerka skórzana,Miesięczna rata,Dach panoramiczny,Uszkodzony,Szyberdach,lub do (przebieg km),Klimatyzacja czterostrefowa,Ogrzewanie postojowe,Zmieniarka CD,Akryl (niemetalizowany),Radio niefabryczne,Regulowane zawieszenie,HUD (wyświetlacz przezierny),Matowy,Homologacja ciężarowa,Okres gwarancji producenta,Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Zarejestrowany jako zabytek,VIN
30,29900,"15:50, 7 lutego 2021",6082097957,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk4 (2007-2014),2013,187 432 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Niemcy,,,,Używane,,139 g/km,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,True,True,True,,Tak,25/02/2013,True,True,,,,True,True,,True,True,True,True,,True,,True,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
31,25999,"15:50, 7 lutego 2021",6077351541,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),Mk4 (2007-2014),2008,202 000 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Holandia,01NHT3,Tak,Tak,Używane,,,,Tak,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,Tak,19/01/2009,True,True,Tak,,,,True,,True,True,True,True,True,True,,True,True,,,,Tak,,True,,,,,True,True,,True,15 miesięcy,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
32,24999,"15:50, 7 lutego 2021",6054888392,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2013,180 000 km,1 000 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,Tak,Niemcy,WT HB975,Tak,Tak,Używane,True,,,Tak,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,Tak,,True,True,Tak,,,True,,,True,True,True,,True,True,True,True,True,True,,,Tak,Tak,,,,,,True,True,,,15 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,25999,"15:50, 7 lutego 2021",6079552967,Firmy,Osobowe,Ford,Mondeo,Mk4 (2007-2014),Mk4 (2007-2014),2011,200 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,Niemcy,PE D9670,Tak,Tak,Używane,,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,Tak,,True,True,Tak,,,True,True,,True,True,True,True,True,True,,True,True,True,,,Tak,,,,,,True,True,True,,True,15 miesięcy,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,24500,"15:49, 7 lutego 2021",6081718967,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 Ghia,Mk4 (2007-2014),2009,99 000 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,,Używane,,189 g/km,,,True,True,True,True,True,,,,True,True,True,,,,,,,,,True,True,True,,True,True,,,,True,,,True,,,,,,True,,True,,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,14900,"15:47, 7 lutego 2021",6081632125,Firmy,Osobowe,Ford,Fiesta,1.25 Ambiente,Mk7 (2008-),2009,187 000 km,1 242 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Szary,Tak,Niemcy,,Tak,Tak,Używane,True,142 g/km,,,True,True,True,True,True,,True,,True,True,True,True,,True,True,,,,,True,True,True,,True,True,True,,,True,Tak,,True,True,Tak,,,,,,,,,,True,,,,True,True,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,125000,"15:44, 7 lutego 2021",6079940225,Osoby prywatnej,Osobowe,Ford,Mustang,ver-2-3-eco-boost,,2018,33 000 km,2 300 cm3,Benzyna,317 KM,Automatyczna,Na tylne koła,Coupe,2,,Czarny,,Stany Zjednoczone,,,,Używane,,,Tak,,,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,,True,True,True,,True,,,True,True,True,,,True,True,,,,,,True,True,True,,,,True,,,True,True,True,,,,,True,True,True,,True,True,,,,,,,True,,,,,,,33 000 km,True,,,,,,,,,,,,,,,,
37,24900,"15:44, 7 lutego 2021",6078510732,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Ambiente,Mk4 (2007-2014),2012,220 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,,,Tak,,Używane,,139 g/km,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,Tak,,True,,,,,True,True,,True,True,True,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,17500,"15:44, 7 lutego 2021",6080776581,Firmy,Osobowe,Ford,C-MAX,1.8 Ghia,I (2003-2010),2007,170 000 km,1 798 cm3,Benzyna+LPG,125 KM,Manualna,Na przednie koła,Minivan,5,5,Niebieski,Tak,,ST00022,Tak,,Używane,,169 g/km,Tak,,True,True,True,True,True,,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,,,,True,True,,True,True,True,True,True,,,True,True,,,,,,True,,,,True,True,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
39,29900,"15:42, 7 lutego 2021",6081291284,Firmy,Osobowe,Ford,Focus,1.5 TDCi Trend,Mk3 (2010-),2017,195 852 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Polska,SG9684X,Tak,Tak,Używane,True,105 g/km,Tak,Tak,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,,,True,True,True,True,,True,True,,,,True,,16/11/2017,True,,Tak,Tak,,,,,,True,,,True,,,,True,True,,,,Tak,,,,,,True,,,,12 miesięcy,,,,,,,,,,,200 000 km,,,,,,,,,,,,,,,,,
40,28999,"15:42, 7 lutego 2021",6081523490,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk4 (2007-2014),2012,234 577 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,Tak,Tak,Używane,,139 g/km,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,True,True,,True,True,True,True,,,,True,True,,,,Tak,,True,,,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,26900,"15:41, 7 lutego 2021",6081718851,Firmy,Osobowe,Ford,Focus,1.0 EcoBoost Start-Stopp-System,Mk3 (2010-),2013,151 000 km,998 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,Niemcy,,Tak,Tak,Używane,True,109 g/km,,,True,True,True,True,True,True,,,True,True,True,True,,True,True,True,,,,True,True,True,,True,True,True,,,True,Tak,,True,,Tak,,,,,,True,,,,True,True,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
42,60000,"15:41, 7 lutego 2021",6082097835,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Bi-Turbo PowerShift-Aut,Mk5 (2014-),2017,196 347 km,1 997 cm3,Diesel,210 KM,Automatyczna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,Niemcy,,Tak,Tak,Używane,,124 g/km,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,Tak,True,True,True,True,True,True,True,True,True,,True,True,,True,,,,,,,,,True,True,,,,,,,,,,,,,,
43,3999,"15:41, 7 lutego 2021",6081376183,Firmy,Osobowe,Ford,Mondeo,1.8 Ambiente,Mk3 (2000-2006),2002,307 000 km,1 798 cm3,Benzyna+LPG,110 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,Niemcy,,,,Używane,True,158 g/km,Tak,,True,True,True,True,True,,True,,True,,True,True,,,True,,True,,,True,True,True,,,,,,True,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,109000,"15:41, 7 lutego 2021",6078816567,Firmy,Osobowe,Ford,EDGE,,,2019,10 800 km,1 999 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,SUV,5,5,Brązowy,Tak,,,,,Używane,,,Tak,,True,True,True,True,True,,True,True,,,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,Tak,,True,,True,,True,,True,True,True,True,,True,True,True,True,,,Tak,,,,,True,True,True,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,
45,65000,"15:40, 7 lutego 2021",6082096901,Osoby prywatnej,Osobowe,Ford,Mustang,,,2017,66 501 km,3 700 cm3,Benzyna,310 KM,Automatyczna,,Coupe,2,,Srebrny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
46,16900,"15:38, 7 lutego 2021",6080937710,Firmy,Osobowe,Ford,Fiesta,1.25 Ambiente EU5,Mk7 (2008-),2009,89 500 km,1 242 cm3,Benzyna,82 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Bordowy,Tak,Niemcy,,,Tak,Używane,True,129 g/km,,,True,True,True,True,True,,True,,True,True,True,True,,True,,,,,,True,True,True,,True,True,,True,,True,Tak,,True,True,,,,,,,True,,,,,,,,,,,,Tak,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,25000,"15:37, 7 lutego 2021",6081466885,Firmy,Osobowe,Ford,Fiesta,,Mk7 (2008-),2015,57 137 km,1 242 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,Tak,Polska,,,Tak,Używane,True,,Tak,,True,,True,,True,,True,,,,,True,,,,,,,,True,,True,,True,,,,,True,,30/03/2016,True,,Tak,,,,,,,,,,,,,,,True,,,,Tak,,,,,,True,,,,,,,,,,,149 PLN,,,,,,,,,,,,,,,,,,,,,
48,7800,"15:37, 7 lutego 2021",6080680500,Firmy,Osobowe,Ford,Fiesta,1.6 Trend,Mk6 (2002-2008),2005,228 000 km,1 596 cm3,Benzyna,100 KM,Automatyczna,Na przednie koła,Auta miejskie,3,5,Niebieski,Tak,Holandia,,Tak,Tak,Używane,True,176 g/km,,,True,True,True,,,,True,,,True,True,True,,,,True,True,,,True,True,True,,,,,,True,True,Tak,17/06/2005,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,19000,"15:36, 7 lutego 2021",6082097677,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi,Mk4 (2007-2014),2007,248 900 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,,,,,,Używane,,,Tak,Tak,True,True,True,,,,True,,,True,True,True,,True,,,True,,,True,True,,True,,True,,True,True,,,,True,,,,,True,,,True,,True,True,,True,,,True,,,Tak,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
50,18800,"15:36, 7 lutego 2021",6081375864,Firmy,Osobowe,Ford,Fiesta,,Mk7 (2008-),2015,81 000 km,1 200 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Biały,,Polska,,,Tak,Używane,True,,Tak,Tak,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,True,,,True,True,True,True,True,True,,True,,True,,,,,,Tak,,,,,,,,,True,,,,True,True,,,,,,,,,,True,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
51,69900,"15:35, 7 lutego 2021",6082097771,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium 4WD,Mk5 (2014-),2018,142 323 km,1 997 cm3,Diesel,150 KM,Manualna,4x4 (dołączany automatycznie),Kombi,5,5,Biały,Tak,Niemcy,,Tak,Tak,Używane,,127 g/km,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,Tak,Tak,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,Tak,True,True,True,True,True,True,True,True,True,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
52,39500,"15:34, 7 lutego 2021",6076152407,Firmy,Osobowe,Ford,Focus,,Mk3 (2010-),2017,57 500 km,1 499 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,,,,Tak,Używane,True,,Tak,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,,,True,,,True,,,,,,,,,,True,,True,True,,,,True,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,
53,47800,"15:34, 7 lutego 2021",6075897963,Firmy,Osobowe,Ford,Fiesta,1.0 EcoBoost GPF Titanium ASS,Mk8 (2017-),2018,15 200 km,998 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,,,,Tak,Używane,,97 g/km,Tak,,True,True,True,,True,True,True,True,,,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,True,True,,,True,,,,True,,True,,True,True,,,True,True,,True,True,True,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,38900,"15:34, 7 lutego 2021",6080148569,Firmy,Osobowe,Ford,Fiesta,1.5 TDCi Titanium,Mk8 (2017-),2018,72 000 km,1 498 cm3,Diesel,85 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,,,,Tak,Używane,True,91 g/km,Tak,,True,True,True,,True,,True,True,,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,,True,Tak,,True,,Tak,,True,,,,,,True,,True,True,,True,,True,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,45900,"15:34, 7 lutego 2021",6078161375,Firmy,Osobowe,Ford,Fiesta,1.0 EcoBoost GPF SYNC Edition ASS,Mk8 (2017-),2018,3 215 km,998 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,,KR 8LV86,,,Używane,,97 g/km,Tak,,True,True,True,,True,,True,True,,,True,True,True,True,True,,,,True,True,True,True,True,True,,,,True,True,,30/10/2018,True,,Tak,Tak,True,True,True,,True,True,,,True,True,,True,True,True,,,,Tak,,True,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
56,53900,"15:34, 7 lutego 2021",6078158756,Firmy,Osobowe,Ford,Mondeo,2.0 EcoBlue Trend,Mk5 (2014-),2014,99 470 km,1 997 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,5,Biały,Tak,,KR 9LY52,,,Używane,,,Tak,,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,01/02/2016,True,,Tak,Tak,,True,True,True,True,True,True,True,True,True,,,True,True,,,,Tak,,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,11500,"15:33, 7 lutego 2021",6081339999,Firmy,Osobowe,Ford,C-MAX,1.8 TDCi Ghia,I (2003-2010),2008,263 000 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,,,,,Używane,,143 g/km,Tak,,True,True,True,True,True,,True,,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,Tak,,True,,Tak,,,True,True,,True,True,True,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,7900,"15:33, 7 lutego 2021",6079647898,Firmy,Osobowe,Ford,Focus,,Mk2 (2004-2011),2005,268 000 km,1 560 cm3,Diesel,109 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,Belgia,VLL829,,,Używane,True,,,,True,True,True,,True,True,True,,,True,True,True,,,True,,,,,True,True,True,True,True,,,,True,True,Tak,15/11/2005,True,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,29800,"15:33, 7 lutego 2021",6081466641,Osoby prywatnej,Osobowe,Ford,Focus,2.0 TDCi Trend Sport MPS6,Mk3 (2010-),2014,134 000 km,1 997 cm3,Diesel,115 KM,Automatyczna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,,Używane,True,139 g/km,Tak,,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,,,,,True,,,True,True,True,,True,,True,True,,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,22500,"15:31, 7 lutego 2021",6082097710,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Ambiente,Mk4 (2007-2014),2010,256 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Niemcy,,Tak,Tak,Używane,,139 g/km,,,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,,,True,,,,,True,True,,True,True,True,True,,,,True,True,True,,,,,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,13700,"15:31, 7 lutego 2021",6082097717,Firmy,Osobowe,Ford,Maverick,3.0 V6 Limited,,2002,265 000 km,2 967 cm3,Benzyna+LPG,197 KM,Automatyczna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,Tak,Niemcy,,Tak,Tak,Używane,True,305 g/km,Tak,Tak,True,True,True,,,,True,,,True,True,,,,True,True,True,,True,True,True,True,True,,True,True,True,True,True,Tak,,True,True,Tak,,,,,,True,,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
62,35800,"15:31, 7 lutego 2021",6081631114,Firmy,Osobowe,Ford,Focus,1.5 TDCi Trend ASS,Mk3 (2010-),2017,143 000 km,1 498 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kombi,5,5,Szary,Tak,Polska,Tempomat / P-Tronic,Tak,Tak,Używane,True,98 g/km,Tak,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,04/12/2017,True,,Tak,Tak,,,,,,,,,,,,,True,True,,,,,,,,,,True,True,,,15 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,29900,"15:30, 7 lutego 2021",6081718351,Firmy,Osobowe,Ford,C-MAX,1.6 TDCi,II (2010-),2012,159 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,,,,,,Używane,,119 g/km,,,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,,,True,True,,,,,True,,True,,True,True,True,True,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,33900,"15:30, 7 lutego 2021",6080117478,Osoby prywatnej,Osobowe,Ford,Tourneo Courier,1.5 TDCi,,2016,31 000 km,1 498 cm3,Diesel,75 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,,,,Używane,True,,Tak,,True,True,True,,True,,,,,True,True,True,,,True,,,,,True,True,True,,True,True,,,True,,,,True,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,27000,"15:29, 7 lutego 2021",6079919018,Osoby prywatnej,Osobowe,Ford,Focus,,Mk3 (2010-),2012,188 216 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Niemcy,,Tak,Tak,Używane,True,,,Tak,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,Tak,17/12/2012,True,,,,,,,,True,True,True,,True,,,True,True,True,,,,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,9900,"15:28, 7 lutego 2021",6081718301,Firmy,Osobowe,Ford,Fiesta,1.25 Ambiente,Mk7 (2008-),2012,176 000 km,1 242 cm3,Benzyna,60 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Inny kolor,,Polska,,,,Używane,True,120 g/km,Tak,Tak,True,True,True,,,,,,,True,True,True,,,,,,,,True,True,True,,True,,,,,,Tak,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
67,45700,"15:24, 7 lutego 2021",6075784988,Osoby prywatnej,Osobowe,Ford,Mondeo,,Mk5 (2014-),2014,150 600 km,2 000 cm3,Benzyna,243 KM,Automatyczna,Na przednie koła,Sedan,5,5,Inny kolor,Tak,,,,,Używane,,,,,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,,,True,True,Tak,,,,True,,True,True,True,True,True,,,True,True,,,,Tak,,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,30000,"15:24, 7 lutego 2021",6081290335,Firmy,Osobowe,Ford,Mondeo,,Mk4 (2007-2014),2012,121 235 km,1 596 cm3,Benzyna,120 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Polska,,,,Używane,,,Tak,,True,,,,True,True,True,,,,,True,,,True,,,,,True,,True,,True,,,,True,,,29/06/2012,True,,Tak,,,,True,,,,True,,,,,,,,,,,Tak,,,,,,True,,,,,True,,,,,,179 PLN,,,,,,,,,,,,,,,,,,,,,
69,35900,"15:24, 7 lutego 2021",6080513300,Firmy,Osobowe,Ford,Fiesta,,,2017,116 536 km,1 500 cm3,Diesel,85 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Polska,WF5315P,Tak,Tak,Używane,True,,Tak,Tak,True,True,True,,,,True,True,,,True,True,True,,True,,,,True,True,True,True,,True,,,,True,True,,10/04/2017,True,,Tak,Tak,True,,,,,,,,,,,True,,True,,,,Tak,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,49900,"15:23, 7 lutego 2021",6081466384,Firmy,Osobowe,Ford,S-Max,,,2014,162 234 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,Minivan,5,5,Czarny,,Belgia,1JPT549,Tak,,Używane,,,,Tak,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,,03/02/2015,True,,Tak,Tak,,True,True,,True,,True,True,,,,True,True,True,,,,Tak,,,,,True,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
71,17800,"15:22, 7 lutego 2021",6079584585,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi,Mk4 (2007-2014),2009,199 999 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,Niemcy,,,Tak,Używane,,139 g/km,,Tak,True,True,True,True,True,,True,,True,True,True,True,,,True,True,True,,,True,True,True,,True,True,,True,True,True,Tak,03/06/2009,True,,Tak,,,,True,,True,True,True,True,True,,,True,True,,,,Tak,Tak,,,,,,True,True,,,3 miesięcy,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
72,67501,"15:22, 7 lutego 2021",6081290243,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2018,53 312 km,1 499 cm3,Benzyna,160 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,,Polska,,Tak,Tak,Używane,,,Tak,Tak,True,,,,True,True,True,True,,,,True,True,,True,,,,,True,,True,,True,,,,True,True,,06/02/2019,True,,Tak,Tak,,True,True,,True,True,True,,,True,,True,,True,True,,,Tak,,,,,,True,,,,,,,,,,,402 PLN,,,,,,,,,,,,,,,,,,,,,
73,69000,"15:21, 7 lutego 2021",6081290217,Firmy,Osobowe,Ford,Mondeo,,Mk5 (2014-),2018,46 762 km,1 499 cm3,Benzyna,165 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,Polska,WL2762M,Tak,Tak,Używane,,,Tak,Tak,True,,,,True,True,True,True,,,,True,True,,True,,,,,True,,True,,True,,,,True,True,,05/02/2019,True,,Tak,Tak,,True,True,,True,True,True,,,True,,True,,True,True,,,Tak,,,,,,True,,,True,,,,,,,,411 PLN,,,,,,,,,,,,,,,,,,,,,
74,77900,"15:20, 7 lutego 2021",6081465623,Firmy,Osobowe,Ford,S-Max,2.0 TDCi 4WD Titanium PowerShift,II (2015-),2016,154 200 km,1 997 cm3,Diesel,180 KM,Automatyczna,4x4 (dołączany ręcznie),Minivan,5,5,Czarny,Tak,Polska,DW4L268,Tak,Tak,Używane,,149 g/km,Tak,Tak,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,Tak,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,Tak,True,True,,True,True,True,True,,,12 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
