,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Filtr cząstek stałych,Typ,Liczba drzwi,Liczba miejsc,Kolor,Akryl (niemetalizowany),Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,Gniazdo AUX,Klimatyzacja dwustrefowa,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła LED,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Isofix,Komputer pokładowy,Podgrzewane przednie siedzenia,Relingi dachowe,Światła przeciwmgielne,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła do jazdy dziennej,Światła Xenonowe,Wielofunkcyjna kierownica,Metalik,Perłowy,Możliwość finansowania,Bezwypadkowy,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Hak,Alarm,Tapicerka welurowa,Gniazdo USB,Pierwszy właściciel,Klimatyzacja manualna,MP3,Poduszki boczne tylne,VAT marża,Kraj pochodzenia,Gniazdo SD,Ogrzewanie postojowe,Poduszka powietrzna chroniąca kolana,Asystent parkowania,Kamera cofania,Nawigacja GPS,Podgrzewana przednia szyba,Czujniki parkowania przednie,Odtwarzacz DVD,System Start-Stop,Faktura VAT,Leasing,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Ogranicznik prędkości,Asystent pasa ruchu,Czujnik martwego pola,lub do (przebieg km),Gwarancja dealerska (w cenie),Tuner TV,Dach panoramiczny,Szyberdach,Uszkodzony,Elektrycznie ustawiane fotele,Homologacja ciężarowa,Radio niefabryczne,Klimatyzacja czterostrefowa,Regulowane zawieszenie,Tempomat aktywny,Miesięczna rata,Podgrzewane tylne siedzenia,Łopatki zmiany biegów,Okres gwarancji producenta,Zmieniarka CD,Zarejestrowany jako zabytek,HUD (wyświetlacz przezierny),Kierownica po prawej (Anglik),Tuning,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,VIN,Matowy,Warranty if agreed with the buyer
1932,54900,"16:52, 8 lutego 2021",6060305189,Firmy,Osobowe,Opel,Astra,,K (2015-),2016,60 000 km,998 cm3,Benzyna,105 KM,Automatyczna,Na przednie koła,,,Kompakt,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,True,,True,,True,,True,True,True,,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,Tak,Tak,Tak,Tak,,True,,True,,True,Tak,,True,True,,Polska,,,,,True,,,,,,Tak,Tak,05/04/2016,AUTOMAT KRAJOWY I-wł IDEAŁ,True,,,,36 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,
1933,13900,"16:52, 8 lutego 2021",6038815102,Firmy,Osobowe,Opel,Astra,H (2004-2014),,2007,178 000 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Czarny,,,Używane,True,True,True,True,,True,,,True,,,,True,True,True,,True,True,True,True,,,,True,True,True,True,,,,True,True,True,,,True,Tak,,Tak,Tak,,,,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,25900,"16:51, 8 lutego 2021",6081322389,Firmy,Osobowe,Opel,Insignia,2.0 T Cosmo,A (2008-2017),2010,223 000 km,1 998 cm3,Benzyna,220 KM,Automatyczna,Na przednie koła,218 g/km,,Sedan,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,Tak,,,Tak,Tak,True,True,True,True,True,True,Tak,,True,True,,Polska,,,True,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,10900,"16:51, 8 lutego 2021",6081866340,Firmy,Osobowe,Opel,Meriva,,I (2002-2010),2008,172 287 km,1 364 cm3,Benzyna,90 KM,Manualna,Na przednie koła,,,Auta miejskie,5,5,Czarny,,,Używane,True,True,True,True,,,True,,,True,,,True,True,True,,,,True,True,,,True,True,True,True,True,,,,True,,True,,,True,Tak,,Tak,Tak,Tak,,,,,,,Tak,,True,,Tak,Belgia,,,,,,,,,,,,,20/06/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,93900,"16:51, 8 lutego 2021",6081679705,Firmy,Osobowe,Opel,Insignia,,B (2017-),2019,26 606 km,1 490 cm3,Benzyna,165 KM,Automatyczna,Na przednie koła,,,Kombi,5,5,Srebrny,,Tak,Używane,,,True,True,True,,,,True,,True,,,True,,True,,,,,True,True,True,True,True,,,,,,True,,True,True,,,Tak,,Tak,Tak,Tak,,True,,,,,Tak,True,,,,Polska,,,,,,,,,,True,Tak,,28/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,6990,"16:50, 8 lutego 2021",6080221522,Osoby prywatnej,Osobowe,Opel,Astra,II 1.7 CDTI Start,G (1998-2009),2008,204 800 km,1 686 cm3,Diesel,80 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,,,True,,True,,,,True,True,True,,,,True,True,,,True,,True,True,True,True,,,,,True,True,,,Tak,,Tak,Tak,Tak,True,True,,True,True,,Tak,True,True,True,Tak,Polska,,,,,,,,,,,,,23/07/2008,PO 937VF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,13900,"16:50, 8 lutego 2021",6064616789,Firmy,Osobowe,Opel,Vectra,,,2005,150 160 km,2 200 cm3,Benzyna,155 KM,Manualna,,,,Sedan,4,5,Srebrny,,,Używane,True,,,True,,,True,True,,,,,True,,,True,,,True,True,,,True,True,True,True,True,True,,True,True,True,True,,True,True,Tak,,,Tak,,True,True,,,,,,,,True,,Niemcy,True,,,,,,,,,,,,20/04/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,59900,"16:50, 8 lutego 2021",6079260014,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2016,74 000 km,1 600 cm3,Benzyna,170 KM,Automatyczna,Na przednie koła,,,Sedan,4,5,Szary,,Tak,Używane,True,True,True,True,True,True,True,True,True,,,,,True,True,,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,Tak,Tak,Tak,Tak,,True,,True,,True,Tak,,True,,,Polska,,,,True,,,,True,,True,Tak,Tak,17/11/2016,170KM AUTOMAT nie lakierowany,True,,,,36 miesięcy,,,,,True,,,,,,,,,,,,,,,,,,,,
1940,19900,"16:49, 8 lutego 2021",6081866263,Firmy,Osobowe,Opel,Zafira,,B (2005-2014),2010,217 216 km,1 686 cm3,Diesel,125 KM,Manualna,Na przednie koła,,,Kombi,5,7,Czarny,,,Używane,True,True,True,True,True,True,,,,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,,True,,,True,Tak,,Tak,Tak,Tak,,True,True,,,,Tak,,True,,Tak,Belgia,,,,,,True,,True,True,,,Tak,05/11/2010,,,,,,15 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,
1941,22900,"16:49, 8 lutego 2021",6080360899,Firmy,Osobowe,Opel,Astra,,,2012,224 751 km,1 686 cm3,Diesel,110 KM,Manualna,,,,Kombi,5,5,Beżowy,,,Używane,True,,,True,,True,,True,,True,,,True,,,,,,True,True,,True,True,True,True,True,True,,,True,True,True,True,True,,True,Tak,,,,,,True,,,,,,,,,,Niemcy,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,79700,"16:49, 8 lutego 2021",6081679639,Firmy,Osobowe,Opel,Insignia,,B (2017-),2017,57 311 km,1 598 cm3,Diesel,136 KM,Automatyczna,Na przednie koła,,,Kompakt,5,5,Szary,,Tak,Używane,,,True,True,True,,,,True,,,,,True,,True,,,,,,,,True,True,,,,,,True,,True,True,,,Tak,,Tak,Tak,Tak,,True,,True,,True,Tak,,,,,Polska,,,,,,,,,,True,Tak,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,64900,"16:49, 8 lutego 2021",6078472595,Osoby prywatnej,Osobowe,Opel,Insignia,1.5 T Innovation S&S Eco,B (2017-),2017,69 900 km,1 490 cm3,Benzyna,165 KM,Manualna,Na przednie koła,,,Sedan,5,5,Inny kolor,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,,Tak,Tak,,True,,True,,True,Tak,,,,,Polska,True,,,,,,,True,,True,Tak,,20/07/2017,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,59900,"16:48, 8 lutego 2021",6081767595,Firmy,Osobowe,Opel,Vivaro,1.6 CDTI L1H1,II (2014-),2015,142 000 km,1 598 cm3,Diesel,116 KM,Manualna,Na przednie koła,170 g/km,,Minivan,4,6,Biały,,Tak,Używane,True,True,True,True,,,,True,,,,,,,True,,,,,,,,True,,True,,,,,,,,,True,,True,Tak,,Tak,,,,,True,,True,,,True,,,,,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,86900,"16:48, 8 lutego 2021",6081679561,Firmy,Osobowe,Opel,Grandland X,,,2020,8 862 km,1 199 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,,SUV,5,5,Biały,,Tak,Używane,True,,True,,True,,,,True,,,,,True,,True,,,,True,,,,True,True,,,,,,True,,True,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,True,,,,Polska,,,,,,,,,,,Tak,,25/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,32900,"16:47, 8 lutego 2021",6080689479,Firmy,Osobowe,Opel,Adam,1.2,,2016,48 000 km,1 229 cm3,Benzyna,70 KM,Manualna,Na przednie koła,128 g/km,,Auta małe,3,4,Niebieski,,Tak,Używane,True,True,True,True,True,,,,,,,True,,True,True,True,,,,True,,,True,True,True,,True,True,,,,,,,,True,,,Tak,,,,,,,True,True,,True,True,,Tak,Niemcy,,,,,,True,,,,,,,27/10/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,26800,"16:47, 8 lutego 2021",6081767191,Osoby prywatnej,Osobowe,Opel,Antara,2.0 CDTI Edition,,2007,177 000 km,1 991 cm3,Diesel,150 KM,Manualna,4x4 (dołączany automatycznie),204 g/km,,SUV,5,5,Brązowy,,,Używane,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,Tak,,,Tak,,,True,True,,True,,,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1948,66900,"16:46, 8 lutego 2021",6079223271,Firmy,Osobowe,Opel,Crossland X,,,2019,7 417 km,1 199 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,,Minivan,5,5,Niebieski,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,,27/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,79900,"16:46, 8 lutego 2021",6080822170,Firmy,Osobowe,Opel,Insignia,,B (2017-),2018,66 900 km,1 490 cm3,Benzyna,165 KM,Automatyczna,Na przednie koła,,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,True,True,,True,,True,Tak,,True,,,Polska,,,,,,True,,True,,True,Tak,,18/04/2018,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1950,16900,"16:46, 8 lutego 2021",6081767430,Osoby prywatnej,Osobowe,Opel,Signum,2.8 V6 Sport,,2006,238 000 km,2 792 cm3,Benzyna,250 KM,Automatyczna,Na przednie koła,271 g/km,,Kompakt,5,5,Szary,,,Używane,True,True,True,True,,True,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,,,,True,True,,,,,,,,,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,89600,"16:46, 8 lutego 2021",6080818642,Firmy,Osobowe,Opel,Grandland X,,,2019,11 211 km,1 200 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,,SUV,5,5,Niebieski,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,,10/01/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,34900,"16:45, 8 lutego 2021",6081767354,Osoby prywatnej,Osobowe,Opel,Astra,IV 1.4 T Business,J (2009-2015),2016,98 000 km,1 364 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,,Sedan,4,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,True,,,,,,,True,True,,,,True,True,,,True,True,True,True,True,True,,True,,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,True,,True,Tak,True,,True,,Polska,,,,,,,,,,,Tak,,12/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,84900,"16:45, 8 lutego 2021",6081679385,Firmy,Osobowe,Opel,Grandland X,,,2019,6 367 km,1 199 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,,SUV,5,5,Szary,,Tak,Używane,True,,True,,True,,,,True,,,,,True,,True,,,,True,,,,True,True,,,,,,True,,True,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,True,,,,Polska,,,,,True,,,,,,Tak,,24/01/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,73900,"16:45, 8 lutego 2021",6079999192,Firmy,Osobowe,Opel,Astra,,K (2015-),2019,9 978 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Niebieski,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,Tak,Tak,Tak,,,,,,,Tak,,,,,Polska,,,,,,,,,,,Tak,,17/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,15000,"16:44, 8 lutego 2021",6082115630,Osoby prywatnej,Osobowe,Opel,Zafira,1.9 CDTI,B (2005-2014),2007,242 000 km,1 910 cm3,Diesel,150 KM,Manualna,Na przednie koła,165 g/km,Tak,Minivan,5,7,Inny kolor,,Tak,Używane,True,True,True,True,,True,,,,True,,,True,True,True,,,,,True,,,,True,True,True,True,True,,,True,,True,,,True,,Tak,,Tak,,,,True,,,,,,,True,,Belgia,,,,,,True,,True,,,Tak,,02/03/2007,SPI74LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,9900,"16:44, 8 lutego 2021",6081730337,Osoby prywatnej,Osobowe,Opel,Meriva,1.6 Cosmo,I (2002-2010),2007,168 500 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,161 g/km,,Minivan,5,5,Szary,,,Używane,True,True,True,True,,,,,,True,,,True,True,True,True,,,,True,,,True,True,True,,True,,,True,True,,True,,,True,Tak,,,Tak,Tak,,,,,True,,,,,True,,Polska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,69900,"16:44, 8 lutego 2021",6075039112,Firmy,Osobowe,Opel,Astra,,K (2015-),2018,7 696 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,,Używane,True,,True,,True,,,,True,,,,,True,True,,,,True,True,,True,,True,,,,,,,,True,True,True,,,Tak,,Tak,,,,True,,,,,,True,,,,Polska,,,,,,,,,,,Tak,,17/01/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,24500,"16:44, 8 lutego 2021",6079273885,Osoby prywatnej,Osobowe,Opel,Astra,IV 1.7 CDTI Cosmo,J (2009-2015),2013,150 000 km,1 686 cm3,Diesel,110 KM,Manualna,Na przednie koła,124 g/km,,Kombi,5,5,Srebrny,,,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,,True,Tak,,,,,,True,,,True,,,,True,True,Tak,Niemcy,,,,,,,,,,,,,27/09/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,10900,"16:44, 8 lutego 2021",6052281197,Firmy,Osobowe,Opel,Astra,,G (1998-2009),2005,195 000 km,1 600 cm3,Benzyna,105 KM,Manualna,Na przednie koła,,,Kombi,5,5,Srebrny,,Tak,Używane,True,True,True,True,,True,,,True,,,,True,True,True,,,True,True,True,,True,True,True,True,True,True,,,True,,,True,True,,True,Tak,,Tak,Tak,,,True,True,True,True,,,True,True,True,Tak,Niemcy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,73800,"16:43, 8 lutego 2021",6079931969,Firmy,Osobowe,Opel,Astra,,K (2015-),2018,5 200 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Szary,,Tak,Używane,True,True,True,True,True,True,,,True,True,True,,,True,True,True,,True,True,True,,,True,True,True,True,True,,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,True,,,Polska,,,,,True,True,,,,,Tak,,21/11/2018,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,19500,"16:43, 8 lutego 2021",6081864787,Osoby prywatnej,Osobowe,Opel,Insignia,2.0 CDTI Cosmo,A (2008-2017),2009,290 000 km,1 956 cm3,Diesel,130 KM,Manualna,Na przednie koła,136 g/km,,Kombi,5,5,Czarny,,Tak,Używane,True,True,True,True,True,,True,True,,True,,,True,True,True,True,True,True,True,True,,True,,True,True,,True,True,True,,True,,,,,True,,,,Tak,Tak,,,,,True,True,,,True,,,,True,,,True,,True,,True,,,,,,,True,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,
1962,73900,"16:43, 8 lutego 2021",6081679289,Firmy,Osobowe,Opel,Crossland X,,,2020,10 500 km,1 199 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,,Minivan,5,5,Szary,,Tak,Używane,True,,True,True,True,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,True,True,True,True,,,Tak,,Tak,Tak,Tak,,True,,,,,Tak,,,,,Polska,,,,,,,,,,True,Tak,,23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,37900,"16:43, 8 lutego 2021",6081322105,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2015,166 895 km,1 956 cm3,Diesel,170 KM,Manualna,Na przednie koła,,,Sedan,5,5,Srebrny,,Tak,Używane,True,True,True,,True,,,,True,,,,True,True,True,True,True,True,,True,,,True,True,True,,True,True,True,True,True,True,True,,,,Tak,,Tak,,Tak,,True,,,,True,Tak,,,,,Polska,,,,,,,,,,True,Tak,,25/09/2015,WE577LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,83900,"16:43, 8 lutego 2021",6081498632,Firmy,Osobowe,Opel,Insignia,1.5 T Innovation S&S,B (2017-),2018,39 450 km,1 490 cm3,Benzyna,165 KM,Manualna,Na przednie koła,136 g/km,,Sedan,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,,True,,,,,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,,True,True,,True,,,Tak,,Tak,,True,,,True,True,Tak,,,True,,Polska,,,True,,,,,True,,,Tak,,27/04/2018,WK60981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,76990,"16:42, 8 lutego 2021",6080772029,Firmy,Osobowe,Opel,Astra,V 1.5 CDTI GS Line S&S,K (2015-),2019,10 500 km,1 496 cm3,Diesel,122 KM,Automatyczna,Na przednie koła,,,Kompakt,5,5,Szary,,Tak,Używane,True,True,True,,True,,True,True,True,,,,,True,True,True,True,,True,True,,,True,True,True,True,True,True,,True,True,,,True,,True,Tak,,Tak,Tak,Tak,,True,,,,True,Tak,,,,,Polska,,,,,,,,,,,Tak,Tak,20/11/2019,WE607XT,True,,,,,,,,,,,,,,,,,,10/09/2022,,,,,,,,,,,
1966,49900,"16:42, 8 lutego 2021",6079645597,Firmy,Osobowe,Opel,Astra,V 1.4 T Enjoy,K (2015-),2018,87 318 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,130 g/km,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,,True,True,True,,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,,True,True,Tak,True,,,,Polska,True,,,,,,,True,,True,Tak,,26/04/2018,WW3096X,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,49900,"16:41, 8 lutego 2021",6080967764,Firmy,Osobowe,Opel,Astra,,K (2015-),2016,60 900 km,1 400 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Czarny,,,Używane,True,True,True,True,True,True,,True,,True,True,,,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,,Tak,Tak,,True,,,,True,,,,True,Tak,,,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,9999,"16:41, 8 lutego 2021",6081865966,Osoby prywatnej,Osobowe,Opel,Zafira,1.6 Elegance,B (2005-2014),2006,160 000 km,1 598 cm3,Benzyna,105 KM,Manualna,,,,Minivan,5,,Inny kolor,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,71300,"16:41, 8 lutego 2021",6071947155,Firmy,Osobowe,Opel,Astra,K (2015-),,2018,8 934 km,1 399 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czerwony,,,Używane,True,,True,,True,,,,True,,,,,True,True,,,,True,True,,True,,True,,,,,,,,True,True,True,,,Tak,,Tak,,,,True,,,,,,True,,,,Polska,,,,,,,,,,,Tak,,26/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,27600,"16:41, 8 lutego 2021",6082064322,Osoby prywatnej,Osobowe,Opel,Insignia,1.8,A (2008-2017),2010,251 000 km,1 798 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,,,Kompakt,5,5,Czarny,,Tak,Używane,True,True,True,True,,,True,,True,,,,True,True,True,,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,Tak,,,True,True,True,True,,,,True,,,Dania,,,,,,,,,,,,,04/05/2010,EPI2LX1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1971,38000,"16:40, 8 lutego 2021",6081865979,Osoby prywatnej,Osobowe,Opel,Corsa,1.4 Enjoy,E (2014-2019),2018,43 000 km,1 398 cm3,Benzyna,75 KM,Manualna,Na przednie koła,,,Auta miejskie,5,5,Biały,Tak,Tak,Używane,True,True,True,True,,,True,,True,,,,True,True,True,,,,True,True,,,,True,True,True,True,,,,,,True,True,,True,,,,Tak,Tak,,True,,,,,Tak,True,True,,,Polska,,,,,,,,,,,Tak,,12/06/2018,PO8GJ77,,,,150 000 km,,,,,,,,,,,,,,,01/06/2023,,,,,,,,,,,
1972,17900,"16:40, 8 lutego 2021",6080961154,Firmy,Osobowe,Opel,Zafira,,B (2005-2014),2009,181 200 km,1 798 cm3,Benzyna,140 KM,Manualna,,,,Minivan,5,5,Srebrny,,,Używane,True,True,True,True,,,,,,,,,True,True,True,True,,,True,True,True,,True,True,,True,True,True,,,True,,,,,,Tak,,,Tak,Tak,,True,,,,,Tak,,True,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,34900,"16:40, 8 lutego 2021",6081498576,Firmy,Osobowe,Opel,Insignia,,A (2008-2017),2014,227 000 km,2 000 cm3,Diesel,140 KM,Manualna,Na przednie koła,,,Kombi,5,5,Czarny,,,Używane,True,True,True,True,,True,True,,True,,True,,,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,,True,Tak,,,Tak,Tak,,True,,,,,,,,,,Niemcy,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1974,18696,"16:40, 8 lutego 2021",6081767051,Firmy,Osobowe,Opel,Astra,III 1.6 Essentia,H (2004-2014),2011,230 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,158 g/km,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,,,,,,True,,,True,True,True,,,,True,,,,,,True,True,True,True,,,,,True,,,True,Tak,,Tak,Tak,Tak,,,,,,,Tak,True,,,,Polska,,,,,,,,,,,Tak,,01/06/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,99800,"16:40, 8 lutego 2021",6078220983,Firmy,Osobowe,Opel,Grandland X,1.6 CDTI Elite S&S,,2018,52 150 km,1 560 cm3,Diesel,120 KM,Automatyczna,Na przednie koła,118 g/km,,SUV,5,5,Złoty,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,Tak,Tak,Tak,,True,,True,,True,Tak,,True,,,Polska,True,,True,True,True,True,True,True,,True,Tak,,19/01/2018,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,54900,"16:38, 8 lutego 2021",6078384182,Firmy,Osobowe,Opel,Mokka,1.6 CDTI Cosmo S&S,,2016,166 277 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,114 g/km,Tak,SUV,5,5,Niebieski,,,Używane,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,Tak,,Tak,,Tak,,True,,True,,True,Tak,True,,,,Niemcy,,,,True,,,,True,,,Tak,Tak,26/10/2016,,,,,,12 miesięcy,,,,,,,,,,,,,,,,,,,,,,,,,
1977,46000,"16:37, 8 lutego 2021",6081499746,Osoby prywatnej,Osobowe,Opel,Astra,V 1.4 T Enjoy,K (2015-),2016,107 900 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,130 g/km,,Kompakt,5,5,Srebrny,,Tak,Używane,True,True,True,True,True,True,,True,True,,True,,,True,True,True,,True,True,True,,,True,True,True,,True,,,True,True,True,True,True,,True,,,,Tak,Tak,,True,,,,True,Tak,,,,,,,,,,,,,True,,,,,16/01/2017,PO7W975,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1978,32900,"16:36, 8 lutego 2021",6079781692,Firmy,Osobowe,Opel,Astra,,K (2015-),2017,137 401 km,1 686 cm3,Diesel,130 KM,Automatyczna,Na przednie koła,,,Kompakt,4,5,Biały,,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,,,Tak,,True,,True,True,True,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
