,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła LED,Tempomat,Metalik,Możliwość finansowania,CD,Tapicerka welurowa,Hak,Podgrzewana przednia szyba,Zmieniarka CD,HUD (wyświetlacz przezierny),Ogranicznik prędkości,Odtwarzacz DVD,Faktura VAT,VAT marża,Łopatki zmiany biegów,Elektrochromatyczne lusterka boczne,Światła Xenonowe,Klimatyzacja manualna,Numer rejestracyjny pojazdu,Leasing,Miesięczna rata,Okres gwarancji producenta,Gwarancja dealerska (w cenie),Szyberdach,Klimatyzacja czterostrefowa,Dach panoramiczny,lub do (przebieg km),Tuner TV,Akryl (niemetalizowany),Regulowane zawieszenie,Filtr cząstek stałych,Radio niefabryczne,Matowy,Uszkodzony,Ogrzewanie postojowe,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Tuning,Homologacja ciężarowa,Podgrzewane tylne siedzenia,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik),VIN,Warranty if agreed with the buyer
1397,51000,"10:30, 7 lutego 2021",6070773292,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2016,167 859 km,1 598 cm3,Diesel,112 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,17/10/2016,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,True,,,True,,,,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,60400,"10:30, 7 lutego 2021",6070123400,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2016,63 691 km,1 598 cm3,Diesel,112 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,Polska,25/10/2016,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,True,,,True,,,,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,34900,"10:28, 7 lutego 2021",6080803969,Osoby prywatnej,Osobowe,Toyota,Yaris,1.5 Life,III (2011-),2020,6 000 km,1 496 cm3,Benzyna,111 KM,Manualna,Na przednie koła,109 g/km,Auta miejskie,5,5,Czarny,,,,,Tak,,,Używane,True,True,True,,,,,,,,,,,,,,,True,True,True,,,,,,,,True,,True,,True,,True,True,True,True,,,,,,,,True,,True,,,,,Tak,True,,,,,,,,Tak,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,34900,"10:26, 7 lutego 2021",6079607162,Firmy,Osobowe,Toyota,Auris,,II (2012-),2015,163 931 km,1 329 cm3,Benzyna,99 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,,Polska,24/06/2015,Tak,,Tak,,Używane,True,True,True,,,,,,True,True,,True,,,,True,,True,True,,,,,,,,,True,,True,,True,,True,True,True,True,True,,,,True,True,True,True,True,True,,True,,,Tak,True,,,,,,,,,Tak,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
1401,84900,"10:25, 7 lutego 2021",6081276092,Firmy,Osobowe,Toyota,Avensis,2.0 D-4D Premium,III (2009-),2018,25 000 km,1 995 cm3,Diesel,143 KM,Manualna,Na przednie koła,120 g/km,Kombi,5,5,Srebrny,,Polska,27/02/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,,True,True,,,,,True,,True,True,True,True,True,,,,,True,True,,,,True,,True,True,True,True,True,True,True,,True,,True,True,,True,True,,True,,Tak,,,,,,,,,Tak,,,,,,WE634VN,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
1402,101300,"10:25, 7 lutego 2021",6077482552,Firmy,Osobowe,Toyota,C-HR,,,2019,4 539 km,1 797 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Srebrny,,Polska,03/09/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,80900,"10:25, 7 lutego 2021",6078937033,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2018,40 233 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,,Sedan,4,5,Czarny,,Polska,09/08/2018,Tak,Tak,,Tak,Używane,True,True,True,,,True,,True,True,True,True,True,True,,,True,,True,True,True,True,True,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,WE645TY,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,113800,"10:25, 7 lutego 2021",6081142298,Firmy,Osobowe,Toyota,Camry,,,2019,23 345 km,2 487 cm3,Hybryda,218 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Inny kolor,,Polska,13/12/2019,,Tak,,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,97900,"10:25, 7 lutego 2021",6079747895,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2020,2 770 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Szary,,Polska,06/04/2020,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,77800,"10:25, 7 lutego 2021",6077474654,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,20 912 km,1 197 cm3,Benzyna,116 KM,Manualna,Na przednie koła,,Kombi,5,5,Brązowy,,Polska,06/08/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,87700,"10:25, 7 lutego 2021",6081611475,Osoby prywatnej,Osobowe,Toyota,C-HR,1.8 Hybrid Prestige,,2017,50 000 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Biały,Tak,Polska,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,,True,,,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1408,87700,"10:25, 7 lutego 2021",6081611475,Osoby prywatnej,Osobowe,Toyota,C-HR,1.8 Hybrid Prestige,,2017,50 000 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Na przednie koła,,SUV,5,5,Biały,Tak,Polska,,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,,True,,,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1409,104500,"10:24, 7 lutego 2021",6078355419,Firmy,Osobowe,Toyota,Sienna,,,2015,119 000 km,3 456 cm3,Benzyna,272 KM,Automatyczna,Na przednie koła,,Minivan,5,8,Szary,,,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,,True,True,,True,,True,True,True,True,,True,,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
1410,12600,"10:22, 7 lutego 2021",6081786175,Osoby prywatnej,Osobowe,Toyota,Auris,1.4 D-4D Terra,I (2006-2012),2008,231 000 km,1 364 cm3,Diesel,90 KM,Manualna,Na przednie koła,132 g/km,Kompakt,5,5,Czerwony,,,05/06/2008,,,,,Używane,True,True,True,True,,,,,,True,,,,,,,,True,True,True,,,,,,,,True,,True,,,,,True,True,True,,,,,,,,,True,True,,,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1411,158000,"10:22, 7 lutego 2021",6082093798,Osoby prywatnej,Osobowe,Toyota,RAV4,V (2018),V (2018-),2019,8 814 km,2 487 cm3,Hybryda,218 KM,Automatyczna,Na przednie koła,100 g/km,SUV,5,5,Szary,,Polska,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,,True,,,True,,,True,,,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1412,81900,"10:21, 7 lutego 2021",6081454126,Firmy,Osobowe,Toyota,Corolla,1.6 Comfort,Seria E21 (2019-),2019,7 900 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,139 g/km,Sedan,4,5,Niebieski,,Polska,01/07/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,Tak,,,True,,,,,True,,,,,,,,WT99391,,,01/07/2022,,,,,100 000 km,,,,,,,,,,,,,,,,,,
1413,15000,"10:21, 7 lutego 2021",6082093916,Osoby prywatnej,Osobowe,Toyota,Corolla,,Seria E12 (2001-2007),2005,200 400 km,1 598 cm3,Benzyna,110 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Szary,,Polska,,Tak,,,,Używane,True,True,True,,,,,,,,,,,,,True,,True,True,True,,,,True,,,,True,,,,,,True,True,True,True,True,,,,,,True,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,200 400 km,,,,,,,,,,,,,,,,,,
1414,31500,"10:20, 7 lutego 2021",6081275862,Firmy,Osobowe,Toyota,Auris,,II (2012-),2013,253 964 km,1 998 cm3,Diesel,124 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,,Niemcy,20/03/2013,Tak,,,,Używane,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,,True,True,True,True,,,True,,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,True,,,,,,,,Tak,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1415,119900,"10:20, 7 lutego 2021",6081611220,Firmy,Osobowe,Toyota,RAV4,,IV (2012-2018),2017,36 023 km,2 494 cm3,Hybryda,197 KM,Automatyczna,4x4 (stały),,SUV,5,5,Szary,,Polska,13/07/2017,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,61900,"10:20, 7 lutego 2021",6081454550,Firmy,Osobowe,Toyota,Auris,,II (2012-),2018,28 080 km,1 598 cm3,Benzyna,132 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,,Polska,09/08/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,,,True,True,True,,True,,,,True,,True,True,True,,True,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,Tak,Tak,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,10900,"10:19, 7 lutego 2021",6081344336,Osoby prywatnej,Osobowe,Toyota,Yaris,1.0 Luna,II (2005-2011),2009,73 000 km,998 cm3,Benzyna,69 KM,Manualna,Na przednie koła,118 g/km,Auta miejskie,3,5,Złoty,,,16/09/2009,,,Tak,Tak,Używane,True,,True,,,,,,True,True,,True,,,,,,True,True,True,,,,,,,,True,,,,,,,True,True,True,,,,,True,,,True,,True,,,,Tak,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,22000,"10:19, 7 lutego 2021",6082093882,Osoby prywatnej,Osobowe,Toyota,RAV4,1.8 VVT-i 4x2,II (2000-2005),2004,139 000 km,1 794 cm3,Benzyna,125 KM,Manualna,Na przednie koła,,SUV,3,5,Niebieski,,Polska,,Tak,Tak,Tak,,Używane,True,True,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,True,,,Tak,,,,,,,,,,,Tak,,,,,RK69062,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,35900,"10:17, 7 lutego 2021",6081275902,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2015,147 000 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Na przednie koła,,Auta miejskie,5,5,Szary,,Niemcy,,,Tak,,Tak,Używane,True,True,True,,,True,,,True,True,,,,True,,,,True,True,True,True,,,,,,True,True,,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,,True,,,True,Tak,Tak,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,16900,"10:16, 7 lutego 2021",6081699845,Firmy,Osobowe,Toyota,Avensis,,II (2003-2009),2006,197 200 km,1 800 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Sedan,4,5,Niebieski,,,,,,,,Używane,True,True,True,True,,,,True,,,,True,True,True,,True,,True,True,True,True,,,True,,,,True,,,,,,True,True,True,True,True,,,True,True,,True,True,,True,,,,,,True,,True,,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,12900,"10:13, 7 lutego 2021",6081699742,Firmy,Osobowe,Toyota,Celica,,,2001,242 900 km,1 800 cm3,Benzyna,143 KM,Manualna,Na przednie koła,,Coupe,2,4,Srebrny,,,,,,,Tak,Używane,True,True,True,True,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,True,True,True,True,,,,True,,,,,True,,,,,,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,
1422,115000,"10:12, 7 lutego 2021",6081275666,Osoby prywatnej,Osobowe,Toyota,RAV4,Hybrid Prestige 4x4,IV (2012-2018),2016,64 000 km,2 494 cm3,Hybryda,155 KM,Automatyczna,4x4 (dołączany automatycznie),127 g/km,SUV,5,5,Biały,Tak,Polska,22/07/2016,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,,,,True,,,,,,,,SH95014,,,22/07/2021,,,,,,,,,,,,,True,,,,,,,,,,
1423,27900,"10:08, 7 lutego 2021",6080297847,Osoby prywatnej,Osobowe,Toyota,Avensis,1.8 Sol,III (2009-),2009,187 700 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,155 g/km,Kombi,5,5,Szary,,Niemcy,22/01/2009,,,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,,,,,True,,True,True,True,,,,True,,,,True,,,,,,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,Tak,,True,,True,,,,True,,,,,,,,RW TM18,,,,,,,,187 700 km,,,,,,,,True,,,,,,,,,,
1424,13900,"10:07, 7 lutego 2021",6079748051,Firmy,Osobowe,Toyota,Corolla Verso,,,2009,232 100 km,2 231 cm3,Diesel,136 KM,Manualna,Na przednie koła,,Minivan,5,5,Szary,,,23/02/2009,Tak,,,,Używane,True,True,True,,,,,True,,True,True,,,True,,,,True,True,True,True,,,True,,,,,,,,True,,True,True,True,True,True,,,True,True,,True,,,True,,,True,,Tak,True,True,,,,,,,,Tak,,,,,CB638FC,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,21300,"10:06, 7 lutego 2021",6082093787,Osoby prywatnej,Osobowe,Toyota,Corolla Verso,1.8 Gold 7os,,2008,174 000 km,1 794 cm3,Benzyna,129 KM,Manualna,Na przednie koła,184 g/km,Minivan,5,7,Niebieski,,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,,,,True,,True,True,True,,True,True,True,,True,True,True,,,,,,,,True,,,,,,True,True,True,True,,,,,True,,True,True,,True,,,True,Tak,Tak,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,30900,"10:06, 7 lutego 2021",6080011852,Firmy,Osobowe,Toyota,Avensis,1.8 Sol,III (2009-),2009,185 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Na przednie koła,155 g/km,Kombi,5,5,Szary,,,,,Tak,,Tak,Używane,True,True,True,,,True,,True,,True,True,True,True,,,True,,True,True,True,True,,,,,,,True,,,,,,True,True,True,True,,,,,True,,True,True,True,True,,,True,Tak,Tak,True,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,36900,"10:06, 7 lutego 2021",6079982071,Firmy,Osobowe,Toyota,Prius,1.8 HSD Active,III (2009-2015),2015,280 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,,,,,,,Tak,Używane,True,True,True,,,True,,True,True,True,True,,True,,True,True,,True,True,True,True,,,,,,True,True,,True,,,True,True,True,True,True,,True,,,True,,True,True,,True,,True,True,Tak,Tak,True,,,,,,,,,Tak,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,97900,"10:06, 7 lutego 2021",6081610712,Firmy,Osobowe,Toyota,Proace City Verso,,,2020,15 873 km,1 499 cm3,Diesel,130 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,,Polska,19/03/2020,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,True,,True,True,,,,,True,,True,True,True,True,True,,True,,,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,True,Tak,Tak,,True,,,,True,,,Tak,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1429,13999,"10:05, 7 lutego 2021",6080413238,Osoby prywatnej,Osobowe,Toyota,Yaris,1.0 Luna A/C,II (2005-2011),2006,105 145 km,998 cm3,Benzyna,69 KM,Manualna,Na przednie koła,127 g/km,Kompakt,5,5,Srebrny,,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,,,,,,,,,,,,,,True,,True,,,,,,,,,,True,,,,True,True,True,True,True,,,,,,,,,True,,,,Tak,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,34900,"10:05, 7 lutego 2021",6082093759,Osoby prywatnej,Osobowe,Toyota,Prius,(Hybrid),III (2009-2015),2013,268 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Na przednie koła,89 g/km,Kompakt,5,5,Biały,,Hiszpania,03/01/2013,,,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,,,,True,True,True,,True,True,True,True,,,,,,,True,,True,,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,26850,"10:05, 7 lutego 2021",6081352779,Osoby prywatnej,Osobowe,Toyota,RAV4,,III (2006-2012),2007,260 000 km,2 231 cm3,Diesel,136 KM,Manualna,4x4 (dołączany ręcznie),,SUV,5,5,Inny kolor,,Niemcy,,Tak,,Tak,,Używane,True,True,True,True,,,,True,,,True,,,,,True,,True,True,True,True,,,,,,,True,,,,True,,True,True,True,True,True,,,,True,,True,True,,True,True,,,Tak,Tak,True,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,47900,"10:05, 7 lutego 2021",6081610718,Firmy,Osobowe,Toyota,Verso,,,2015,107 976 km,1 598 cm3,Diesel,112 KM,Manualna,Na przednie koła,,Minivan,5,7,Srebrny,,Polska,25/08/2015,Tak,Tak,,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,,,True,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
1433,73900,"10:05, 7 lutego 2021",6081454073,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2019,15 170 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Bordowy,,Polska,10/01/2020,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,,True,,True,True,,,,True,True,,True,True,True,True,True,,,,,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,Tak,Tak,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,77900,"10:05, 7 lutego 2021",6080807307,Firmy,Osobowe,Toyota,Corolla,,Seria E21 (2019-),2019,14 807 km,1 598 cm3,Benzyna,132 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Czarny,,Polska,03/12/2019,Tak,Tak,Tak,Tak,Używane,True,True,True,,,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,,True,,,True,True,,True,,True,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,Tak,Tak,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,36900,"10:04, 7 lutego 2021",6075889863,Firmy,Osobowe,Toyota,Avensis,1.8 Sol,III (2009-),2009,119 000 km,1 798 cm3,Benzyna,147 KM,Automatyczna,Na przednie koła,,Sedan,5,5,Szary,,Polska,03/07/2009,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,True,True,,True,,True,,True,True,True,True,,,True,,,,True,,True,,,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,True,Tak,,True,,,,,,,,,Tak,,,,,TK4700E,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,27900,"10:03, 7 lutego 2021",6078502768,Firmy,Osobowe,Toyota,Verso,2.0 D-4D Premium,,2012,211 145 km,1 998 cm3,Diesel,126 KM,Manualna,Na przednie koła,140 g/km,Minivan,5,5,Czerwony,,,28/06/2012,Tak,,,,Używane,True,True,True,,,,True,True,True,True,True,,,,,True,,True,True,True,True,,,True,,,,True,True,True,True,,,True,True,True,True,True,True,,,True,True,True,True,,True,,,True,Tak,Tak,True,,True,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,26900,"09:59, 7 lutego 2021",6081699129,Firmy,Osobowe,Toyota,Avensis,,III (2009-),2011,208 145 km,2 000 cm3,Diesel,126 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,,,,,Tak,Tak,Tak,Używane,True,True,True,True,,,,True,,True,True,,,,,True,,True,True,True,True,,,,,True,True,True,,,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,Tak,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,23900,"09:58, 7 lutego 2021",6081811679,Firmy,Osobowe,Toyota,Yaris,,III (2011-),2013,171 000 km,998 cm3,Benzyna,70 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Szary,,Polska,,Tak,,Tak,,Używane,True,True,True,True,,,,,True,True,,True,,,,,,True,True,True,,,,,,,,True,,,,,,True,True,True,True,,True,,,,True,,,,,,,,Tak,Tak,True,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,38500,"09:57, 7 lutego 2021",6078826422,Firmy,Osobowe,Toyota,Land Cruiser,3.0 D Sol,IV (2002-2009),2004,322 000 km,2 982 cm3,Diesel,163 KM,Automatyczna,4x4 (dołączany automatycznie),253 g/km,SUV,5,8,Srebrny,,Polska,,Tak,,Tak,,Używane,True,True,True,,,True,True,,,True,,True,True,,,,,True,True,,True,,,True,,True,,True,True,,,,,True,True,True,True,True,True,,,True,,True,True,,True,,,True,Tak,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1440,68700,"09:57, 7 lutego 2021",6081352489,Osoby prywatnej,Osobowe,Toyota,Avensis,2.0 D-4D,III (2009-),2017,64 721 km,1 998 cm3,Diesel,143 KM,Manualna,Na przednie koła,119 g/km,Sedan,4,5,Inny kolor,Tak,Polska,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,True,,True,True,True,,True,,True,True,True,,True,True,True,True,,,True,True,,,True,,True,True,True,,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,Tak,Tak,,True,,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,44800,"09:54, 7 lutego 2021",6081274188,Firmy,Osobowe,Toyota,Yaris,Hybrid 100 Active EU6,III (2011-),2017,123 713 km,1 497 cm3,Hybryda,74 KM,Automatyczna,Na przednie koła,75 g/km,Auta miejskie,5,5,Biały,,Polska,13/07/2017,Tak,Tak,,Tak,Używane,True,,True,,,,,,,True,,,,,,,,True,True,True,,,,,,,,True,,,,True,,True,True,True,True,,,,,,,True,True,,True,,,,,Tak,,,,,,,,,Tak,,,,,,DW3N735,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
