,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba miejsc,Kolor,Metalik,Perłowy,Kraj pochodzenia,Pierwsza rejestracja,Bezwypadkowy,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja dwustrefowa,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Relingi dachowe,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik zmierzchu,Elektryczne szyby tylne,Hak,Klimatyzacja manualna,Ogranicznik prędkości,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Komputer pokładowy,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła przeciwmgielne,Tempomat,Liczba drzwi,Możliwość finansowania,Faktura VAT,Leasing,Akryl (niemetalizowany),Serwisowany w ASO,Czujniki parkowania przednie,Isofix,Nawigacja GPS,Bluetooth,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo SD,Odtwarzacz DVD,Poduszki boczne tylne,Światła LED,Tapicerka skórzana,Zmieniarka CD,Alufelgi,HUD (wyświetlacz przezierny),MP3,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Wersja,Emisja CO2,Gniazdo USB,System Start-Stop,Filtr cząstek stałych,Uszkodzony,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Dach panoramiczny,Kamera cofania,Asystent parkowania,Czujnik martwego pola,Szyberdach,Klimatyzacja czterostrefowa,Łopatki zmiany biegów,VAT marża,Gwarancja dealerska (w cenie),Asystent pasa ruchu,Regulowane zawieszenie,Radio niefabryczne,Tempomat aktywny,Tuning,Podgrzewane tylne siedzenia,lub do (przebieg km),Ogrzewanie postojowe,Tuner TV,Okres gwarancji producenta,Miesięczna rata,Opłata początkowa,Liczba pozostałych rat,Homologacja ciężarowa,Kierownica po prawej (Anglik),Wartość wykupu,Matowy,VIN,Zarejestrowany jako zabytek,
1671,153400,"02:34, 4 stycznia 2021",6081020609,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,10 km,1 984 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,Sedan,5,Szary,Tak,,,20/12/2020,Tak,Nowe,True,True,True,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,5,Tak,Tak,Tak,,,True,True,True,True,True,,,,True,True,True,,True,,True,,True,35 TFSI Advanced S tronic,131 g/km,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1672,85000,"02:10, 4 stycznia 2021",6080545819,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,250 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (stały),Kombi,5,Biały,,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,,Tak,,Tak,True,True,True,True,True,,True,True,True,True,True,,True,,True,,True,2.0 TDI Sport S tronic,109 g/km,True,True,,,,Tak,Tak,,,True,True,,True,True,Tak,,True,,,True,,,,True,True,,,,,,,,,,,
1673,74499,"02:05, 4 stycznia 2021",6080886718,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2015,59 000 km,1 984 cm3,Benzyna,225 KM,Automatyczna,4x4 (stały),Sedan,5,Biały,,,,01/01/2016,,Używane,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,True,True,True,,,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,4,Tak,,,Tak,,True,True,True,True,True,True,True,True,,,True,True,True,,True,,True,2.0 TFSI quattro S tronic,153 g/km,True,,,,,,,True,True,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,
1674,174100,"02:05, 4 stycznia 2021",6076969235,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,10 km,1 968 cm3,Diesel,190 KM,Automatyczna,Na przednie koła,Kombi,5,Niebieski,Tak,,Polska,20/12/2020,Tak,Nowe,True,True,True,True,True,True,,True,True,True,,,True,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,Tak,,,True,True,True,True,True,True,,,,True,,,True,,True,,,40 TDI S tronic,110 g/km,True,True,,,,,,,True,,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,
1675,45900,"02:05, 4 stycznia 2021",6080409455,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,218 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Na przednie koła,Kombi,5,Inny kolor,,,Niemcy,22/05/2012,Tak,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,,,,True,True,,True,True,True,True,,True,True,True,True,True,True,True,5,Tak,,,,,True,True,True,True,True,,True,True,True,True,,,True,,True,,,Avant 2.0 TDI DPF multitronic,129 g/km,,True,Tak,,EL3M427,Tak,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1676,9999,"01:34, 4 stycznia 2021",6079574791,Osoby prywatnej,Osobowe,Audi,A4,B5 (1995-2001),1995,69 500 km,1 781 cm3,Benzyna,125 KM,Automatyczna,Na przednie koła,Sedan,5,Srebrny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,,,,,,,,,,,True,True,,,,,,,,,,True,True,True,,,,,,,,,,4,Tak,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,
1677,141500,"01:13, 4 stycznia 2021",6080198072,Firmy,Osobowe,Audi,A4,B9 (2015-),2020,1 km,1 984 cm3,Benzyna,204 KM,Automatyczna,4x4 (stały),Sedan,5,Niebieski,,,,,Tak,Nowe,True,True,True,True,,,,,,,,,,,True,True,,,,,,,,True,,True,True,True,True,,,True,,,,,,4,,Tak,Tak,,,,,,True,,,,,,True,,,True,,True,,,40 TFSI Quattro S Line S tronic,133 g/km,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1678,22900,"00:31, 4 stycznia 2021",6079978223,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2008,180 609 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Czarny,Tak,Tak,Niemcy,,,Używane,True,True,True,True,True,,,,True,True,,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,4,Tak,,,,Tak,,True,,True,,,,,True,,,,True,,,True,True,2.0,,True,,,,,Tak,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
1679,10800,"23:57, 3 stycznia 2021",6080923825,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,182 500 km,1 781 cm3,Benzyna,163 KM,Automatyczna,Na przednie koła,Kombi,5,Niebieski,,,,,,Używane,True,True,True,True,,,,True,True,True,True,True,,,True,True,True,,,,,,True,True,True,True,True,True,True,,,,,,,True,,5,,,,,,,,,,True,True,,,,,,,True,,,,,Avant 1.8T Multitronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,64900,"23:52, 3 stycznia 2021",6080702557,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,177 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,True,,,True,,,True,True,,True,True,,True,True,,,,True,True,,True,True,True,True,,True,True,True,True,,,True,4,Tak,,,,,True,True,True,True,True,,,,,True,,,True,,True,,True,2.0 TDI Design S tronic,104 g/km,True,,,,DB9529H,Tak,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1681,89600,"23:49, 3 stycznia 2021",6080923686,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2017,151 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,4x4 (stały),Sedan,5,Brązowy,Tak,,Polska,18/01/2017,Tak,Używane,True,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,4,,Tak,,,Tak,True,True,True,True,True,True,True,,True,True,True,,True,,True,,True,2.0 TDI Quattro Sport S tronic,114 g/km,True,True,,,GA114GM,Tak,Tak,,,True,True,,,True,,,True,True,,True,,,,True,,,,,,,,,,,,
1682,29900,"23:45, 3 stycznia 2021",6080923837,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2009,258 550 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,,,Tak,Używane,True,True,True,True,True,,,,True,,,True,True,True,True,True,,True,True,,True,,True,True,,True,True,True,True,,True,,True,True,True,True,True,5,,,,,,,True,True,,True,,,,,True,,,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,64900,"23:37, 3 stycznia 2021",6080634731,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2015,57 000 km,1 968 cm3,Diesel,150 KM,Manualna,4x4 (stały),Kombi,5,Inny kolor,,Tak,Niemcy,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,5,,,,,,True,True,True,True,True,,True,True,,True,True,,True,,True,,True,Avant 2.0 TDI DPF clean diesel quattro,,True,True,Tak,,,Tak,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
1684,49900,"23:27, 3 stycznia 2021",6078977394,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,169 724 km,1 800 cm3,Benzyna,170 KM,Manualna,Na przednie koła,Kombi,5,Brązowy,,Tak,Szwajcaria,20/02/2013,Tak,Używane,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,,,Tak,,True,,,True,True,True,,True,True,True,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,17700,"23:23, 3 stycznia 2021",6079644241,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,233 150 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,Tak,Niemcy,09/10/2006,Tak,Używane,True,True,True,True,,,,True,True,True,True,,,True,True,True,True,,True,True,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,5,,,,,Tak,,True,,,True,,,,True,,,,True,,,,,Avant 2.0 TDI,156 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,47900,"23:21, 3 stycznia 2021",6081020032,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,155 600 km,1 968 cm3,Diesel,177 KM,Manualna,4x4 (stały),Kombi,5,Czerwony,,,Szwecja,,Tak,Używane,True,True,True,True,True,,True,,,True,,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,5,,,,Tak,,,True,,True,True,True,True,,,True,,,True,,,,,Avant 2.0 TDI DPF quattro,139 g/km,,True,Tak,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,17900,"23:19, 3 stycznia 2021",6081020017,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,311 000 km,1 896 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,,,,,,Używane,True,True,True,True,,,,,True,,,,,True,True,True,,,,,,,,,,True,True,True,,,,True,True,,,,,5,,,,,,,,,,,,,,,,,,True,,,,,Avant 1.9 TDI,157 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,26900,"23:12, 3 stycznia 2021",6080289780,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2011,375 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,,Belgia,12/12/2011,,Używane,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,True,True,,,,,,True,,True,True,True,True,,True,True,True,True,,True,True,5,Tak,,,,,,True,True,True,True,,,,,,True,True,True,,,True,,,,,True,,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,81162,"23:11, 3 stycznia 2021",6080634200,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,118 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,Szary,Tak,,Polska,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,True,,True,True,True,True,True,,,True,,True,,True,True,True,,,True,True,True,,,,True,5,Tak,,Tak,,Tak,True,True,True,True,True,,True,,,True,True,,True,,True,,,2.0 TDI S tronic,104 g/km,True,True,Tak,,OP8513L,Tak,,,,,,,True,True,,,,,,,,,,,,,"1 422,86 PLN","7 723,57 PLN",29,,,"7 723,58 PLN",,,,
1690,16900,"23:10, 3 stycznia 2021",6078995579,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,260 000 km,1 984 cm3,Benzyna,130 KM,Manualna,,Sedan,5,Srebrny,,,Niemcy,,Tak,Używane,True,True,True,True,,,,True,,True,,,True,True,,True,True,,,,,,,,True,True,True,True,,True,True,,True,,True,,True,4,Tak,,,,,,,,,,,,True,,,,,True,,True,,,2.0,,,,,,WN 5520F,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,8400,"23:05, 3 stycznia 2021",6079433341,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2001,206 650 km,1 984 cm3,Benzyna,131 KM,Manualna,Na przednie koła,Sedan,5,Inny kolor,Tak,,,,,Używane,True,True,True,True,,,,True,,True,,True,,True,True,True,True,,True,True,,,True,,,True,True,True,True,,True,True,True,True,,,,5,,,,,,,True,,,True,True,,True,,,,,True,,,,,,,,,,,,Tak,Tak,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
1692,36500,"23:03, 3 stycznia 2021",6080633952,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2010,244 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,4x4 (stały),Kombi,5,Szary,Tak,,Polska,13/07/2010,Tak,Używane,True,True,True,True,,,True,,,,True,True,True,,True,True,True,,True,True,,,True,,True,True,,True,True,,True,True,,,,,True,5,Tak,,,,,,True,,,True,,True,True,,True,,,True,,,,,Avant 2.0 TFSI quattro S tronic,179 g/km,True,,,,,Tak,,,,,,,,,,,,,,,,,244 000 km,,,,,,,,,,,,,
1693,16900,"23:01, 3 stycznia 2021",6080776924,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,235 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,,,,Używane,True,True,True,True,True,True,,,True,,True,,True,True,True,True,,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,5,,,,,Tak,,True,,,,,,,,,,,True,,,,,Avant 2.0,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,9200,"22:59, 3 stycznia 2021",6080633912,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2005,385 698 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Niemcy,,,Używane,True,True,True,True,,True,,,True,True,True,,,True,True,True,True,,True,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,5,,,,,,,True,,,,,True,,,,,,True,,,,True,Avant 2.0 TDI,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,81900,"22:55, 3 stycznia 2021",6080415339,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,129 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Sedan,5,Czarny,,,Polska,,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,,True,True,,,,True,,True,True,True,True,,True,True,True,True,True,True,True,,5,Tak,Tak,Tak,,Tak,True,True,,True,True,,True,,True,True,,,True,,True,,True,2.0 TDI Multitronic,129 g/km,True,True,,,,Tak,Tak,,,True,,,,True,,12 miesięcy,,,,True,,,,,,,,,,,,,,,,
1696,7800,"22:54, 3 stycznia 2021",6075867874,Osoby prywatnej,Osobowe,Audi,A4,B5 (1995-2001),2000,308 000 km,1 896 cm3,Diesel,115 KM,Manualna,Na przednie koła,Sedan,5,Srebrny,Tak,,Belgia,,,Używane,True,True,True,True,,,,,,,,,,,,True,,,,True,,,,,True,True,,,,,,True,,,,True,,4,,,,,,,,,,,,,,,,,,True,,,,,1.9 TDI,,,,,,WN0397K,Tak,,,,True,,,,,Tak,,,,True,,,,,,,,,,,,,,,,,
1697,41900,"22:46, 3 stycznia 2021",6080633548,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,154 600 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Srebrny,Tak,,Niemcy,21/12/2012,,Używane,True,True,True,True,,True,True,,True,True,True,,,,True,True,,,True,,,,,True,True,True,True,True,True,,True,True,True,,True,,True,5,,,,,,,,True,True,True,True,True,,,,,,True,,,,,2.0 TDI,124 g/km,,True,Tak,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,22222,"22:37, 3 stycznia 2021",6080411053,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2005,265 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Sedan,5,Złoty,Tak,,Szwecja,21/12/2005,,Używane,True,True,True,True,True,,,True,,True,,,,True,True,True,True,,,True,,True,,,True,True,True,True,,,,True,,,,True,,5,,,,,,,True,,,,,,,,,,,True,,,,,Avant 1.8T,,,,,,HJH289,,,,,,,,,,Tak,,,,,,,,,True,,,,,,,,,,,,
1699,45000,"22:36, 3 stycznia 2021",6080633319,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2012,215 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Inny kolor,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,,True,,,True,,,True,True,True,True,,,True,,,,True,True,,True,True,True,,,,True,,,,True,True,5,Tak,,,,,,True,True,True,True,,True,,True,,,,True,,True,,,2.0 TDI,124 g/km,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,24900,"22:28, 3 stycznia 2021",6080633165,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2006,307 000 km,2 967 cm3,Diesel,233 KM,Automatyczna,4x4 (stały),Kombi,5,Niebieski,Tak,,,12/07/2017,Tak,Używane,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,,True,True,True,True,True,True,,5,,,,,Tak,,True,,,,,True,,True,,True,,True,,True,,,Avant 3.0 TDI Quattro Tiptr,223 g/km,True,,Tak,,CT6620P,Tak,Tak,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1701,30800,"22:27, 3 stycznia 2021",6080923317,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2008,263 000 km,2 698 cm3,Diesel,190 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,,True,,True,,True,True,True,True,True,,True,True,,,,True,True,,True,,True,True,True,,True,True,,True,True,True,5,Tak,,,,Tak,True,,True,True,True,,,,True,True,,,True,,,,,2.7 TDI,164 g/km,,,,,,,,,,,,,,,Tak,,,,,,,True,,,,,,,,,,,,,,
1702,20499,"22:25, 3 stycznia 2021",6078311799,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2007,203 508 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,Kombi,5,Czarny,Tak,Tak,,,,Używane,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,True,True,,,True,True,,True,True,True,,True,,True,True,,True,True,,5,Tak,,,,,,,,,,True,,,True,,True,,True,,,,,Avant 1.6,,,,,,,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,71500,"22:21, 3 stycznia 2021",6080544531,Osoby prywatnej,Osobowe,Audi,A4,B9 (2015-),2016,95 700 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,Kombi,5,Inny kolor,,,,,,Używane,True,True,True,True,True,True,True,,True,,True,,True,True,True,True,,True,True,,,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,5,Tak,,,,,True,True,True,True,True,,True,,,True,,,True,,True,,,2.0 TDI S tronic,104 g/km,True,True,,,,Tak,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1704,18900,"22:16, 3 stycznia 2021",6080700963,Osoby prywatnej,Osobowe,Audi,A4,B7 (2004-2007),2007,279 000 km,1 968 cm3,Diesel,170 KM,Manualna,Na przednie koła,Kombi,5,Czarny,,Tak,,,,Używane,True,True,True,True,True,True,True,True,,,True,True,,True,True,True,True,True,,,,,,,,True,True,True,True,True,,True,True,,True,True,True,5,Tak,,,,,,True,True,True,True,,True,,,,True,,True,,,,,Avant 2.0 TDI DPF,144 g/km,True,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
1705,73900,"22:16, 3 stycznia 2021",6080632789,Firmy,Osobowe,Audi,A4,B9 (2015-),2016,99 000 km,2 000 cm3,Diesel,150 KM,Manualna,Na przednie koła,Sedan,5,Czarny,Tak,,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,,,True,True,True,True,,True,True,4,,,,,Tak,True,True,True,True,True,,True,,True,True,True,,True,,True,True,True,,,True,True,Tak,,,,Tak,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,
1706,84900,"22:13, 3 stycznia 2021",6080093671,Firmy,Osobowe,Audi,A4,B9 (2015-),2017,160 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,,Kombi,5,Czarny,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,,Tak,,Tak,True,True,True,True,True,True,True,True,True,True,,True,True,,True,,True,2.0 TDI Design S tronic,,True,True,Tak,,,,Tak,,True,,True,,True,True,Tak,,True,,,True,,,,,,,,,,,,,,,,
1707,18900,"22:09, 3 stycznia 2021",6052788138,Firmy,Osobowe,Audi,A4,B7 (2004-2007),2007,269 000 km,1 896 cm3,Diesel,116 KM,Manualna,,Kombi,,Niebieski,Tak,,Niemcy,,Tak,Używane,True,True,True,True,True,,,True,True,True,True,,True,True,True,True,True,,,,,,,,True,True,True,True,True,,True,True,True,True,,True,True,5,,,,,Tak,,True,,,True,,,,,,,,True,,True,,,,,,,,,,Tak,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
1708,12900,"22:05, 3 stycznia 2021",6080410793,Firmy,Osobowe,Audi,A4,B8 (2007-2015),2008,200 892 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,Francja,04/08/2008,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,5,,,,,,True,True,True,True,True,True,True,,,True,True,,True,,True,,,Avant 2.0 TDI,156 g/km,True,,,Tak,,,,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
1709,15900,"22:04, 3 stycznia 2021",6078711656,Firmy,Osobowe,Audi,A4,B6 (2000-2004),2004,180 929 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kombi,5,Niebieski,Tak,,,,,Używane,True,True,True,True,,,,,True,True,,,,True,True,True,,,,,,,True,,,True,True,True,True,,True,True,,True,,True,,4,,,,,,,True,,,,,,,,,,,True,,,,,1.8T,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,
1710,43700,"21:59, 3 stycznia 2021",6080632123,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2011,136 708 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,Kombi,5,Brązowy,Tak,,Szwecja,,Tak,Używane,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,True,True,True,True,,,5,,,,,Tak,,True,,True,True,True,,,True,,,,True,,,,,2.0 TDI,135 g/km,,True,Tak,,LRYKT27,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,75000,"21:55, 3 stycznia 2021",6078492475,Osoby prywatnej,Osobowe,Audi,A4,B8 (2007-2015),2013,145 000 km,2 967 cm3,Diesel,245 KM,Automatyczna,4x4 (stały),Kombi,5,Czarny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tak,,,,,,,,,,,,,,,,,,,,,,3.0 TDI Quattro S tronic,154 g/km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,7900,"21:48, 3 stycznia 2021",6080544284,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2006,265 450 km,1 896 cm3,Diesel,115 KM,Automatyczna,Na przednie koła,Kombi,5,Fioletowy,Tak,,,,Tak,Używane,True,True,True,True,,,,True,,,,True,True,True,True,True,True,,,,,,,True,,True,True,True,True,,,True,,,,,True,4,Tak,,,,,,,,,,,,,,,,,True,,,,,,167 g/km,,,,,RLU07K6,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,9400,"21:46, 3 stycznia 2021",6081019601,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2002,189 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Sedan,5,Niebieski,Tak,,Niemcy,03/05/2002,,Używane,True,True,True,True,,,,True,True,True,,,,True,True,True,True,,,,,,True,,,True,True,True,True,,,True,,,,,,4,,,,,,,,,,,,,,,,,,True,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,18900,"21:46, 3 stycznia 2021",6080631872,Osoby prywatnej,Osobowe,Audi,A4,B6 (2000-2004),2003,226 900 km,1 781 cm3,Benzyna,163 KM,Manualna,Na przednie koła,Kombi,5,Szary,Tak,,,20/06/2003,Tak,Używane,True,True,True,True,,,,True,True,True,,True,,True,True,True,True,,True,,,,True,,,True,True,,True,,True,True,True,True,True,True,,4,Tak,,,,,,,True,True,True,,,True,,,True,,True,,True,,,1.8T,,True,,,,,,,,,,,,,,Tak,,,,True,,,,,,True,,,,,,,,,,,
1715,89999,"21:42, 3 stycznia 2021",6079079062,Firmy,Osobowe,Audi,A4,B9 (2015-),2018,180 000 km,1 968 cm3,Diesel,190 KM,Manualna,Na przednie koła,Kombi,5,Biały,Tak,Tak,Niemcy,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,Tak,Tak,Tak,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,2.0 TDI Sport,109 g/km,True,True,Tak,,,,Tak,,True,,True,,,,Tak,,True,,,True,,,,,,,,,,,,,,,,
