,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterko wsteczne,Hak,Komputer pokładowy,Podgrzewane przednie siedzenia,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektryczne szyby tylne,Isofix,Kurtyny powietrzne,Poduszki boczne tylne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Relingi dachowe,Emisja CO2,Pierwszy właściciel,Bezwypadkowy,Gniazdo AUX,Ogranicznik prędkości,Poduszki boczne przednie,Światła LED,Bluetooth,Czujniki parkowania przednie,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,System Start-Stop,Czujniki parkowania tylne,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tempomat,Kraj pochodzenia,Klimatyzacja manualna,VAT marża,Możliwość finansowania,Serwisowany w ASO,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Tapicerka skórzana,Światła Xenonowe,Akryl (niemetalizowany),Odtwarzacz DVD,Radio niefabryczne,Tapicerka welurowa,VIN,Perłowy,Kamera cofania,Leasing,Dach panoramiczny,HUD (wyświetlacz przezierny),Asystent parkowania,Regulowane zawieszenie,Szyberdach,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,Podgrzewana przednia szyba,Podgrzewane tylne siedzenia,Tempomat aktywny,Faktura VAT,Uszkodzony,Łopatki zmiany biegów,Gwarancja dealerska (w cenie),Tuning,Okres gwarancji producenta,Klimatyzacja czterostrefowa,lub do (przebieg km),Miesięczna rata,Filtr cząstek stałych,Tuner TV,Ogrzewanie postojowe,Homologacja ciężarowa,Matowy,Zarejestrowany jako zabytek,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Kierownica po prawej (Anglik),Warranty if agreed with the buyer,
1169,11500,"14:59, 6 lutego 2021",6082063648,Osoby prywatnej,Osobowe,Renault,Trafic,,II (2001-2014),2003,312 000 km,1 900 cm3,Diesel,101 KM,Manualna,Na przednie koła,Minivan,5,3,Biały,,,,,Używane,True,True,True,True,,,True,,,,True,True,,,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,
1170,5400,"14:58, 6 lutego 2021",6081259777,Osoby prywatnej,Osobowe,Renault,Scenic,1.9 dCi Alize,II (2003-2009),2007,229 000 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,5,Czerwony,,20/12/2007,GD787SA,Tak,Używane,True,True,True,True,,,,True,,,True,True,True,True,,,True,,,,True,True,True,,,True,,,,159 g/km,,Tak,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,
1171,79900,"14:57, 6 lutego 2021",6082063646,Osoby prywatnej,Osobowe,Renault,Talisman,1.8 TCe FAP S-Edition EDC,,2019,9 700 km,1 798 cm3,Benzyna,225 KM,Automatyczna,Na przednie koła,Sedan,5,5,Srebrny,Tak,,,,Używane,True,True,,,,,,,,,True,True,,,True,,,,,,True,,,True,True,,,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1172,23900,"14:56, 6 lutego 2021",6082063560,Osoby prywatnej,Osobowe,Renault,Megane,III (2008-2016),III (2008-2016),2012,114 000 km,,Benzyna,,Manualna,,Kompakt,,,Srebrny,,,,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,Polska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,9400,"14:55, 6 lutego 2021",6082063559,Firmy,Osobowe,Renault,Laguna,II 2.0T 16V Fascination,II (2001-2007),2004,220 777 km,1 983 cm3,Benzyna,165 KM,Manualna,Na przednie koła,Kombi,5,5,Bordowy,,,,,Używane,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,,True,True,True,True,,True,True,,,,Tak,Tak,,,True,,,,,True,,,,,True,,True,True,,,Tak,Tak,Tak,True,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,,6 miesięcy,,,,,,,,,,,,,,,,,
1174,24900,"14:54, 6 lutego 2021",6082063511,Firmy,Osobowe,Renault,Koleos,2.0 dCi 4x4 Dynamique,,2008,209 000 km,1 995 cm3,Diesel,175 KM,Manualna,4x4 (dołączany automatycznie),SUV,5,5,Czarny,Tak,,,,Używane,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,209 g/km,,,,,True,,,True,,True,True,,True,,,,,True,Niemcy,,Tak,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,23900,"14:52, 6 lutego 2021",6082063477,Firmy,Osobowe,Renault,Koleos,2.0 dCi 4x4 Dynamique,,2009,135 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,SUV,5,5,Szary,Tak,28/04/2009,-,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,197 g/km,Tak,Tak,,,True,,,True,,True,,True,True,True,,True,,True,Belgia,,Tak,Tak,Tak,,,,True,True,,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,3950,"14:50, 6 lutego 2021",6082063472,Firmy,Osobowe,Renault,Clio,1.2 16V Authentique,II (1998-2012),2001,236 300 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Niebieski,,,,Tak,Używane,True,True,True,True,,,,,,,True,True,True,,,,,,,,True,True,,,,,,,,150 g/km,,,,,,,,,,,,,,,,,,,Niemcy,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,6700,"14:50, 6 lutego 2021",6079732112,Osoby prywatnej,Osobowe,Renault,Twingo,,I (1993-2007),2006,37 000 km,1 149 cm3,Benzyna,58 KM,Manualna,Na przednie koła,Auta miejskie,3,4,Srebrny,Tak,05/12/2006,,Tak,Używane,True,True,True,True,True,,,True,,,,,True,,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,19900,"14:50, 6 lutego 2021",6078306894,Osoby prywatnej,Osobowe,Renault,Master,2.5 dCi 120 FAP L2H1,III (2003-2010),2008,277 600 km,2 464 cm3,Diesel,120 KM,Manualna,Na przednie koła,Minivan,4,7,Biały,,01/07/2008,,,Używane,,True,True,True,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,True,,,,,True,Francja,True,Tak,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
1179,20999,"14:45, 6 lutego 2021",6077460509,Osoby prywatnej,Osobowe,Renault,Megane,1.4 16V TCE Dynamique,III (2008-2016),2009,112 500 km,1 397 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,,21/12/2009,CBY23978,Tak,Używane,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,153 g/km,,Tak,True,True,,,,,,True,,,True,,,True,True,True,Niemcy,,,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,18700,"14:45, 6 lutego 2021",6082030814,Firmy,Osobowe,Renault,Megane,1.6 16V Expression,III (2008-2016),2009,131 000 km,1 598 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,,,,,Używane,True,True,True,True,,,,True,,True,True,True,True,,,True,,True,,True,True,True,True,,,True,,,,159 g/km,,,True,,True,,,,,,,,,,,,,,Niemcy,True,Tak,Tak,Tak,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,18200,"14:44, 6 lutego 2021",6082063226,Osoby prywatnej,Osobowe,Renault,Clio,1.2 16V TCE Night&Day,III (2005-2012),2012,97 418 km,1 149 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,Tak,28/06/2012,KR6L942,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,,True,,True,True,,,True,True,True,True,True,,True,True,True,129 g/km,,,True,True,True,,True,,True,,True,,True,True,,,True,True,,,,,Tak,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,10500,"14:44, 6 lutego 2021",6076257535,Osoby prywatnej,Osobowe,Renault,Modus,,,2006,131 000 km,1 498 cm3,Diesel,85 KM,Automatyczna,,Auta małe,,,Złoty,,,,,Używane,True,True,True,True,,,,,,True,True,True,True,,True,True,True,,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,True,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1183,21000,"14:44, 6 lutego 2021",6082063192,Osoby prywatnej,Osobowe,Renault,Megane,,III (2008-2016),2011,146 000 km,1 461 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,Kompakt,3,5,Brązowy,Tak,11/03/2011,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,,,,True,,True,,True,True,True,True,True,,True,True,,True,True,True,,,,,,True,,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,21000,"14:44, 6 lutego 2021",6082063192,Osoby prywatnej,Osobowe,Renault,Megane,,III (2008-2016),2011,146 000 km,1 461 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,Kompakt,3,5,Brązowy,Tak,11/03/2011,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,,,,,True,,True,,True,True,True,True,True,,True,True,,True,True,True,,,,,,True,,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,42900,"14:43, 6 lutego 2021",6077894040,Firmy,Osobowe,Renault,Captur,1.5 dCi Energy Intens EU6,,2016,159 412 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,SUV,5,5,Inny kolor,Tak,09/02/2016,,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,True,,,Tak,Tak,True,,True,,True,,True,,True,True,True,True,,True,True,True,Niemcy,,Tak,Tak,Tak,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,3600,"14:42, 6 lutego 2021",6081426470,Osoby prywatnej,Osobowe,Renault,Clio,,II (1998-2012),2000,145 000 km,1 598 cm3,Benzyna,90 KM,Automatyczna,Na przednie koła,Auta miejskie,5,5,Szary,,20/08/0010,WJ5972H,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,,,,,,,,True,True,True,,,,,,,,,Tak,,,True,,,,,,,,True,,,,,,Niemcy,True,,,,,,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,33700,"14:42, 6 lutego 2021",6081671934,Firmy,Osobowe,Renault,Captur,,I (2013-2019),2012,98 000 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,,,,Używane,True,True,True,True,True,,,True,,True,True,True,True,,,True,True,True,,True,True,True,True,True,,,,,,,,,True,,True,,True,,True,,,True,True,True,,,,True,Francja,True,Tak,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,27900,"14:42, 6 lutego 2021",6081417674,Firmy,Osobowe,Renault,Megane,,III (2008-2016),2013,110 000 km,1 500 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,,Używane,True,,True,,True,,,True,,True,,,True,,True,,True,True,True,,True,,True,True,True,,True,True,True,,,Tak,,,True,,,True,,True,True,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1189,24900,"14:42, 6 lutego 2021",6081671913,Firmy,Osobowe,Renault,Megane,1.5 dCi Dynamique,III (2008-2016),2014,183 267 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,,,,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,,True,True,True,True,114 g/km,,,True,,True,True,,,True,True,True,,True,True,,,True,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,27060,"14:41, 6 lutego 2021",6081671195,Osoby prywatnej,Osobowe,Renault,Clio,1.2 16V Alize,IV (2012-2018),2016,137 000 km,1 149 cm3,Benzyna+LPG,73 KM,Manualna,Na przednie koła,Auta miejskie,5,2,Biały,,,,Tak,Używane,True,True,True,True,True,,,True,,,True,,True,True,,,,,,,True,True,True,,,,,,,127 g/km,Tak,Tak,,,,,True,,,,,,True,,,,,,,True,,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,Tak,,,,,,,,
1191,17500,"14:40, 6 lutego 2021",6082062574,Osoby prywatnej,Osobowe,Renault,Megane,Grandtour TCe 130,III (2008-2016),2009,179 156 km,1 397 cm3,Benzyna,130 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,,,Tak,Używane,True,True,True,True,True,,,True,,,True,True,True,,True,True,True,,,True,True,True,True,,,True,True,,True,145 g/km,Tak,,True,,,,,,,True,,True,True,,,True,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,3900,"14:40, 6 lutego 2021",6082063142,Osoby prywatnej,Osobowe,Renault,Megane,,II (2002-2008),2004,225 000 km,1 461 cm3,Diesel,80 KM,Manualna,,Sedan,5,,Inny kolor,,,,,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,39900,"14:39, 6 lutego 2021",6078609242,Firmy,Osobowe,Renault,Fluence,,,2016,128 000 km,1 500 cm3,Diesel,110 KM,Manualna,Na przednie koła,Sedan,4,5,Beżowy,Tak,18/04/2016,KRAJOWY BEZWYPADKOWY I-wł,Tak,Używane,True,True,True,True,True,,,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,Tak,Tak,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,Polska,,,Tak,Tak,,,,,,,,,,,Tak,,Tak,,,,,,,,,,,,Tak,,,36 miesięcy,,,,,,,,,,,,,,,,,
1194,57500,"14:39, 6 lutego 2021",6065095690,Firmy,Osobowe,Renault,Talisman,,,2016,115 000 km,1 600 cm3,Diesel,130 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,17/06/2016,,Tak,Używane,True,True,True,True,,,,True,,True,,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,Tak,Tak,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,Polska,,,,Tak,,,,,,,,,,,,True,,,,,True,,,,True,,,,Tak,,,,,,,,,,,,,,,,,,,,
1195,42900,"14:38, 6 lutego 2021",6082063100,Osoby prywatnej,Osobowe,Renault,Megane,,IV (2016-),2016,40 883 km,1 197 cm3,Benzyna,101 KM,Manualna,Na przednie koła,Kompakt,5,5,Czerwony,Tak,25/04/2016,WZ7753Y,Tak,Używane,True,True,True,True,True,,,True,,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,,,120 g/km,,Tak,True,True,,,True,,True,,,True,,,,,True,True,Polska,True,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
1196,19900,"14:38, 6 lutego 2021",6080787675,Firmy,Osobowe,Renault,Twingo,SCe 70,III (2014-),2015,140 893 km,999 cm3,Benzyna,71 KM,Manualna,Na tylne koła,Auta miejskie,5,4,Inny kolor,Tak,,HWIWP18,,Używane,True,True,True,True,True,,,True,,True,True,,True,,,,,,,True,True,True,True,,,,,,,105 g/km,Tak,Tak,True,True,True,,True,,True,,True,,,,,,True,True,Niemcy,True,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,5000,"14:35, 6 lutego 2021",6074411705,Osoby prywatnej,Osobowe,Renault,Grand Scenic,Gr 2.0 Confort Authentique,II (2003-2009),2004,178 000 km,1 998 cm3,Benzyna,136 KM,Manualna,Na przednie koła,Minivan,5,7,Czerwony,Tak,17/09/2004,,,Używane,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,Tak,True,,,,,,,,,,,,,,True,,Szwecja,,,,Tak,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1198,18990,"14:34, 6 lutego 2021",6081258816,Firmy,Osobowe,Renault,Megane,dCi 130 FAP Coupe,III (2008-2016),2009,179 138 km,1 870 cm3,Diesel,130 KM,Manualna,Na przednie koła,Coupe,2,5,Bordowy,Tak,,,,Używane,True,True,True,True,True,,,True,,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,135 g/km,,,True,,True,,True,,,True,True,,True,,True,,,True,,,Tak,Tak,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,44900,"14:31, 6 lutego 2021",6080425832,Osoby prywatnej,Osobowe,Renault,Megane,,IV (2016-),2017,124 500 km,1 461 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,Kombi,5,5,Niebieski,,,EL6U349,Tak,Używane,True,True,True,True,True,True,,True,,True,,True,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,Tak,Tak,True,,,,,,True,,,,Tak,,,,,True,,,,True,,,,,,,,,,,,,,Tak,,,,,,,,,,,
1200,8900,"14:30, 6 lutego 2021",6081671168,Firmy,Osobowe,Renault,Kangoo,,I (1998-2008),2005,168 000 km,1 149 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Niebieski,Tak,,,,Używane,True,True,True,True,,,,True,,True,True,True,True,True,,,,,,,True,True,True,,,True,,,,,,Tak,,,True,,,,,,True,,,,,,,,Niemcy,True,Tak,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,26900,"14:30, 6 lutego 2021",6081671177,Firmy,Osobowe,Renault,Koleos,2.0 dCi Expression,,2008,149 808 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,SUV,5,5,Czarny,Tak,23/09/2008,DZA4CM6,Tak,Używane,True,True,True,True,,,,True,,True,True,,True,,,True,True,True,,True,True,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,True,,True,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,67404,"14:28, 6 lutego 2021",6080238895,Osoby prywatnej,Osobowe,Renault,Trafic,ENERGY dCi 125 Combi,III (2014-),2017,147 653 km,1 598 cm3,Diesel,125 KM,Manualna,Na przednie koła,Minivan,4,9,Niebieski,,,WT5808C,,Używane,True,True,True,True,True,,,True,,,True,True,True,True,,,,,,,True,True,True,,,,,,,,Tak,Tak,True,,,,True,,True,True,,,,,,,,,Polska,True,,,Tak,,,True,,,,,,,,Tak,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
1203,44900,"14:28, 6 lutego 2021",6080580594,Firmy,Osobowe,Renault,Clio,0.9 TCe Winter Edition,IV (2012-2018),2019,8 000 km,898 cm3,Benzyna,76 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czerwony,Tak,,PGN459JX,Tak,Używane,True,True,True,True,,,,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,True,,True,,,,113 g/km,,Tak,True,,True,True,True,,True,,True,True,True,True,True,,True,True,Niemcy,True,Tak,,Tak,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,14700,"14:26, 6 lutego 2021",6079256570,Firmy,Osobowe,Renault,Espace,2.0 dCi Expression,IV (2003-2014),2008,188 000 km,1 995 cm3,Diesel,130 KM,Manualna,Na przednie koła,Minivan,5,5,Srebrny,Tak,,,,Używane,True,True,True,True,,,True,True,,True,True,True,True,True,,True,True,,True,True,True,True,True,True,,True,True,,True,,Tak,Tak,,,True,,,,,True,,True,True,True,,True,,True,Belgia,,Tak,Tak,Tak,True,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,65700,"14:25, 6 lutego 2021",6077617503,Firmy,Osobowe,Renault,Grand Scenic,,IV (2013-),2019,117 000 km,1 500 cm3,Diesel,110 KM,Automatyczna,Na przednie koła,Minivan,5,7,Szary,Tak,,,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,Tak,Tak,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Francja,,Tak,Tak,Tak,True,True,True,,True,,,,True,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
1206,79990,"14:25, 6 lutego 2021",6076925522,Firmy,Osobowe,Renault,Megane,1.5 Blue dCi Intens,IV (2016-),2020,5 500 km,1 461 cm3,Diesel,115 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,Tak,15/07/2020,,Tak,Używane,True,True,True,True,,True,,,,True,,True,True,,True,True,True,,,,True,True,True,True,True,,True,,,,Tak,Tak,True,True,,True,True,,True,True,,,,True,,,True,,,,,Tak,,,,,,,,,,,,,True,Tak,,,True,,,,,True,,,,Tak,,,,,,,,,,,,,,,,,,,,
1207,2999,"14:24, 6 lutego 2021",6081590898,Firmy,Osobowe,Renault,Thalia,1.4 Access,,2003,250 000 km,1 390 cm3,Benzyna+LPG,75 KM,Manualna,Na przednie koła,Sedan,4,5,Zielony,,,,Tak,Używane,True,True,True,,,,,,,True,,True,,,,,,,,,True,True,,,,,,,,168 g/km,,,,,,,,,,,,,,,,True,,,Polska,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,14900,"14:22, 6 lutego 2021",6070865490,Firmy,Osobowe,Renault,Grand Scenic,,III (2009-2013),2010,262 000 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Minivan,5,5,Szary,Tak,,,,Używane,True,,True,True,,,,True,,True,True,,True,True,,,,True,True,True,True,True,True,True,,True,True,True,,,Tak,,,,True,,,,,True,True,,,,True,,,True,,,Tak,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,19900,"14:22, 6 lutego 2021",6077477044,Firmy,Osobowe,Renault,Laguna,,III (2007-),2009,172 000 km,1 995 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kompakt,4,5,Szary,Tak,01/12/2008,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,Tak,Tak,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,Tak,Tak,Tak,True,,True,True,True,,,,True,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
1210,38000,"14:21, 6 lutego 2021",6081670348,Osoby prywatnej,Osobowe,Renault,Clio,1.5 dCi Energy Alize,IV (2012-2018),2017,49 400 km,1 461 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,,,Tak,Używane,True,True,True,True,True,,,True,,True,,True,True,,True,True,,True,,True,True,True,True,True,,,,,True,85 g/km,,,,True,True,,True,,True,,,True,True,True,,True,True,True,,True,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/2021,,60 000 km,,,,,,,,,,,,,
1211,38900,"14:21, 6 lutego 2021",6081670511,Firmy,Osobowe,Renault,Captur,,,2013,90 900 km,898 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,Tak,22/05/2013,,Tak,Używane,True,True,True,True,True,,,True,,True,,,True,,,True,,,,True,True,True,True,True,,,True,,,,Tak,Tak,True,,,,True,,True,,,True,True,True,,True,True,,Polska,,Tak,Tak,Tak,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,16900,"14:21, 6 lutego 2021",6081668588,Firmy,Osobowe,Renault,Laguna,2.0 16V,III (2007-),2008,234 000 km,1 997 cm3,Benzyna,140 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,30/06/2008,ELA90N3,Tak,Używane,True,True,True,True,True,True,,True,,True,True,True,True,,True,True,True,True,,True,True,True,True,True,True,,,True,,185 g/km,,,,,True,,,,,True,True,,,True,,True,,True,,,Tak,Tak,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3 miesięcy,,,,,,,,,,,,,,,,,
1213,19000,"14:20, 6 lutego 2021",6082061394,Firmy,Osobowe,Renault,Megane,1.5 dCi Expression,III (2008-2016),2012,156 000 km,1 461 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,,08/08/2012,KR7TS35,Tak,Używane,True,True,True,True,True,,,True,,,True,True,True,,,,True,,,True,True,True,True,,,,,True,,114 g/km,Tak,,True,True,True,,True,,True,,True,,,True,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,35900,"14:20, 6 lutego 2021",6082061034,Firmy,Osobowe,Renault,Captur,,I (2013-2019),2014,103 000 km,1 461 cm3,Diesel,90 KM,Manualna,,SUV,5,5,Niebieski,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,,True,,True,,True,,True,,True,True,,True,True,True,Niemcy,,Tak,,Tak,,,,,,,,,,,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,84500,"14:19, 6 lutego 2021",6081415201,Firmy,Osobowe,Renault,Captur,1.3 TCe Intens,II (2019-),2019,2 978 km,1 332 cm3,Benzyna,130 KM,Manualna,Na przednie koła,SUV,5,5,Czerwony,Tak,14/02/2020,LZ77559,Tak,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,14/02/2022,,,,,,,,,,,,,,,
