,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Poduszka powietrzna kierowcy,Bluetooth,Klimatyzacja automatyczna,Tempomat,Centralny zamek,Wspomaganie kierownicy,Czujnik deszczu,System Start-Stop,Immobilizer,Alarm,Elektrochromatyczne lusterko wsteczne,Światła LED,VAT marża,Gwarancja dealerska (w cenie),Elektryczne szyby przednie,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo SD,Kurtyny powietrzne,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła do jazdy dziennej,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Podgrzewane przednie siedzenia,Relingi dachowe,Wielofunkcyjna kierownica,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Gniazdo AUX,Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszki boczne przednie,Światła Xenonowe,Tapicerka welurowa,Filtr cząstek stałych,Bezwypadkowy,Asystent parkowania,Klimatyzacja czterostrefowa,Poduszki boczne tylne,Elektrycznie ustawiane fotele,Kamera cofania,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Światła przeciwmgielne,Odtwarzacz DVD,Podgrzewane tylne siedzenia,Szyberdach,Tapicerka skórzana,Elektrochromatyczne lusterka boczne,Hak,Tempomat aktywny,Podgrzewana przednia szyba,Łopatki zmiany biegów,Zmieniarka CD,Klimatyzacja manualna,Leasing,Asystent pasa ruchu,Czujnik martwego pola,Dach panoramiczny,Perłowy,Kierownica po prawej (Anglik),Ogrzewanie postojowe,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Regulowane zawieszenie,Akryl (niemetalizowany),HUD (wyświetlacz przezierny),Tuner TV,Radio niefabryczne,Opłata początkowa,Miesięczna rata,Liczba pozostałych rat,Wartość wykupu,Tuning,VIN,Matowy,Homologacja ciężarowa,Zarejestrowany jako zabytek
2160,35900,"08:33, 6 lutego 2021",6079787662,Firmy,Osobowe,Audi,A1,1.4 TDI,,2017,79 531 km,1 422 cm3,Diesel,90 KM,Manualna,Na przednie koła,97 g/km,Auta miejskie,5,4,Biały,,,,Francja,11/05/2017,EM-048-HV,,,,Używane,True,True,True,True,,True,True,,,True,,,,Tak,,True,,,,True,,,,True,True,True,True,,,,,,,,True,True,True,True,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,
2161,25950,"08:31, 6 lutego 2021",6082050936,Firmy,Osobowe,Audi,A8,,D3 (2002-2010),2006,322 000 km,3 000 cm3,Diesel,234 KM,Automatyczna,4x4 (stały),,Sedan,4,5,Szary,Tak,Tak,,,,,,Tak,,Używane,True,True,,True,True,True,True,True,,,,True,,Tak,,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,,,True,True,,True,True,,,Tak,,,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,74500,"08:31, 6 lutego 2021",6078939319,Osoby prywatnej,Osobowe,Audi,S1,2.0 TFSI,,2016,110 000 km,1 984 cm3,Benzyna,231 KM,Manualna,,,Auta miejskie,5,,Biały,,Tak,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,209900,"08:31, 6 lutego 2021",6079514185,Firmy,Osobowe,Audi,RS3,,,2019,51 170 km,2 480 cm3,Benzyna,400 KM,Automatyczna,4x4 (dołączany automatycznie),,Kompakt,5,5,Szary,,Tak,Tak,Polska,02/12/2019,SK470SA,Tak,Tak,Tak,Używane,True,True,True,True,True,,True,,True,,True,,True,,,,,,,True,True,True,True,,True,True,True,,,,,,True,,True,,,,,True,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,
2164,69500,"08:30, 6 lutego 2021",6082050839,Osoby prywatnej,Osobowe,Audi,Q5,,8R (2008-2016),2014,191 600 km,1 968 cm3,Diesel,177 KM,Manualna,Na przednie koła,157 g/km,SUV,5,5,Czarny,Tak,,,Francja,30/04/2014,DF059KW,,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,Tak,,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,,Tak,Tak,True,,True,True,,True,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,32900,"08:29, 6 lutego 2021",6080876522,Firmy,Osobowe,Audi,A6,,C6 (2004-2011),2010,219 000 km,1 968 cm3,Diesel,136 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,Tak,,,,,,,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,,,Tak,,,True,,,True,True,True,,,,True,,True,True,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2166,65900,"08:29, 6 lutego 2021",6076594278,Osoby prywatnej,Osobowe,Audi,A6,C7 (2011-2018),C7 (2011-2018),2014,89 000 km,2 000 cm3,Diesel,,Manualna,Na przednie koła,,Kombi,,,Brązowy,,,,Belgia,,BSI 7R45,Tak,,,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,,True,True,True,,True,True,True,,,,,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,
2167,14950,"08:29, 6 lutego 2021",6082050894,Firmy,Osobowe,Audi,A6,2.0T FSI,C6 (2004-2011),2005,307 000 km,1 984 cm3,Benzyna,170 KM,Manualna,Na przednie koła,,Kombi,5,5,Niebieski,,,,,,,,,,Używane,True,True,,True,True,True,True,True,,True,,,,Tak,,True,,True,,True,True,True,,,True,True,True,,True,,,,,True,True,True,True,,,True,,,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,499900,"08:28, 6 lutego 2021",6078723745,Firmy,Osobowe,Audi,SQ8,TDI quattro tiptronic,,2020,15 km,3 956 cm3,Diesel,435 KM,Automatyczna,4x4 (stały),204 g/km,SUV,5,5,Niebieski,Tak,,Tak,Polska,,,,,,Nowe,True,True,True,True,,True,True,True,True,,True,True,True,,36 miesięcy,True,True,True,,True,True,True,True,,True,True,True,True,True,,,,True,,True,True,True,True,,True,True,True,True,True,,,Tak,True,True,True,True,True,True,True,True,,,,True,True,,True,True,True,,,,True,True,,,,True,,,90 000 km,True,,True,,,,,,,,,,,
2169,14900,"08:26, 6 lutego 2021",6082050782,Firmy,Osobowe,Audi,A4,,B7 (2004-2007),2006,258 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,,,,30/08/2006,,Tak,,Tak,Używane,True,True,,True,True,True,True,,,True,True,,,Tak,,True,,,,True,True,True,,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,True,,True,,True,,Tak,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,22999,"08:26, 6 lutego 2021",6055065564,Firmy,Osobowe,Audi,A4,,B7 (2004-2007),2007,237 358 km,2 000 cm3,Benzyna,220 KM,Manualna,4x4 (dołączany automatycznie),,Kombi,5,5,Srebrny,Tak,Tak,,Niemcy,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,,True,True,True,,Tak,3 miesięcy,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,,,,,True,True,,,,True,,,True,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2171,497748,"08:26, 6 lutego 2021",6075050446,Firmy,Osobowe,Audi,SQ8,TDI Quattro Tiptronic,,2019,8 000 km,3 956 cm3,Diesel,435 KM,Automatyczna,4x4 (stały),,SUV,5,5,Niebieski,Tak,,Tak,Polska,01/02/2020,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,True,,Tak,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,,,Tak,True,True,,,,,,01/02/2023,90 000 km,True,,,,,190 650 PLN,4 866 PLN,53,49 200 PLN,,,,,
2172,17900,"08:25, 6 lutego 2021",6080260435,Osoby prywatnej,Osobowe,Audi,A6,,C6 (2004-2011),2006,291 000 km,1 968 cm3,Diesel,175 KM,Manualna,,,Kombi,5,5,Srebrny,Tak,Tak,,Polska,,,Tak,,,Używane,True,True,,,,True,,,,True,,,,,,True,,,,,,,,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,89900,"08:25, 6 lutego 2021",6082050742,Firmy,Osobowe,Audi,A8,,D4 (2010-),2010,280 000 km,4 200 cm3,Diesel,350 KM,Automatyczna,4x4 (dołączany automatycznie),,Sedan,5,5,Czarny,Tak,,,,10/09/2010,,Tak,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,,True,True,,Tak,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,Tak,,,,,,True,,,,,,,,,,,,,
2174,36900,"08:24, 6 lutego 2021",6080987089,Osoby prywatnej,Osobowe,Audi,A1,1.4 TDI (ultra) Sportback,,2016,124 000 km,1 422 cm3,Diesel,90 KM,Manualna,Na przednie koła,102 g/km,Auta miejskie,5,4,Czerwony,Tak,Tak,,,,,,,Tak,Używane,True,True,True,,True,True,True,True,,True,True,True,,Tak,,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,,,,True,True,True,True,True,True,True,,,,True,,Tak,,,,True,,,,True,,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2175,10100,"08:23, 6 lutego 2021",6082050671,Firmy,Osobowe,Audi,A6,,C5 (1997-2004),2004,254 000 km,2 496 cm3,Diesel,163 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,,,Niemcy,,,Tak,Tak,,Używane,True,True,,True,True,True,True,,,True,True,True,,Tak,,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,,,,Tak,,,True,True,,,True,True,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2176,36900,"08:24, 6 lutego 2021",6080987089,Osoby prywatnej,Osobowe,Audi,A1,1.4 TDI (ultra) Sportback,,2016,124 000 km,1 422 cm3,Diesel,90 KM,Manualna,Na przednie koła,102 g/km,Auta miejskie,5,4,Czerwony,Tak,Tak,,,,,,,Tak,Używane,True,True,True,,True,True,True,True,,True,True,True,,Tak,,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,,,,True,True,True,True,True,True,True,,,,True,,Tak,,,,True,,,,True,,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2177,10100,"08:23, 6 lutego 2021",6082050671,Firmy,Osobowe,Audi,A6,,C5 (1997-2004),2004,254 000 km,2 496 cm3,Diesel,163 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,,,Niemcy,,,Tak,Tak,,Używane,True,True,,True,True,True,True,,,True,True,True,,Tak,,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,,,,Tak,,,True,True,,,True,True,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2178,14500,"08:22, 6 lutego 2021",6081966163,Osoby prywatnej,Osobowe,Audi,A3,,8P (2003-2012),2005,317 200 km,1 896 cm3,Diesel,105 KM,Manualna,,,Auta miejskie,5,5,Szary,Tak,,,,,,,,,Używane,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,19900,"08:21, 6 lutego 2021",6080992853,Osoby prywatnej,Osobowe,Audi,A3,,8P (2003-2012),2007,234 000 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Auta miejskie,5,5,Czarny,Tak,,,Niemcy,18/01/2007,,,,Tak,Używane,True,True,,True,True,True,True,True,,True,True,True,,Tak,,True,,,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,True,,,Tak,,,True,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,21650,"08:21, 6 lutego 2021",6079420135,Osoby prywatnej,Osobowe,Audi,A4,Avant 2.0,B7 (2004-2007),2005,153 121 km,1 984 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kombi,5,5,Inny kolor,Tak,Tak,,Niemcy,08/10/2005,,,,Tak,Używane,True,True,,,,True,True,,,True,True,True,,Tak,,True,,,,True,True,,,True,True,True,True,,True,,True,,,,,True,True,,,,True,,True,,True,,Tak,,,True,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,2999,"08:18, 6 lutego 2021",6082050554,Firmy,Osobowe,Audi,A3,,8L (1996-2003),1997,278 345 km,1 595 cm3,Benzyna,101 KM,Manualna,Na przednie koła,,Kompakt,3,5,Inny kolor,Tak,,,Polska,23/10/1997,CAL75L7,Tak,,,Używane,True,True,,True,,True,True,,,True,True,,,Tak,,True,,,True,,,,,True,True,True,,,,True,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,189000,"08:17, 6 lutego 2021",6080774911,Osoby prywatnej,Osobowe,Audi,Q7,3.0 TDI Quattro Tiptronic,II (2015-),2016,82 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,4x4 (stały),154 g/km,SUV,5,5,Szary,Tak,,,Polska,,,Tak,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,True,True,,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,,True,True,,,Tak,,True,True,True,True,True,True,True,,,,,True,True,True,,True,,,,True,,,,,,,14/03/2022,,True,,True,,,,,,,,,,,
2183,109347,"08:17, 6 lutego 2021",6080282934,Firmy,Osobowe,Audi,A5,8T (2007-2016),8T (2007-2016),2015,42 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,4x4 (stały),139 g/km,Kompakt,5,5,Szary,Tak,Tak,Tak,Austria,,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,,True,,True,True,,True,,,True,True,True,True,,,Tak,True,,,True,True,True,,True,,,,True,True,,,,,,,Tak,,,,Tak,,,,,,True,,,,,,,,,,,,,
2184,75900,"08:13, 6 lutego 2021",6079590771,Osoby prywatnej,Osobowe,Audi,A6,Avant 3.0 TDI DPF quattro S tronic,C7 (2011-2018),2014,316 000 km,2 967 cm3,Diesel,204 KM,Automatyczna,4x4 (stały),152 g/km,Kombi,5,5,Inny kolor,Tak,,,Niemcy,29/09/2014,LTM42040,,,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,,True,True,,,Tak,,True,True,True,True,True,True,True,True,True,,True,True,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,
2185,27800,"08:13, 6 lutego 2021",6080753832,Osoby prywatnej,Osobowe,Audi,A4,Avant 2.0 TDI DPF,B8 (2007-2015),2008,240 000 km,1 968 cm3,Diesel,143 KM,Manualna,Na przednie koła,135 g/km,Kombi,5,5,Czarny,Tak,Tak,,Niemcy,,,,,Tak,Używane,True,True,,True,True,True,True,,,True,,,True,,,True,,True,,True,True,,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,True,,True,,True,True,True,Tak,Tak,,,True,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2186,21900,"08:10, 6 lutego 2021",6082050335,Firmy,Osobowe,Audi,A4,Avant 1.8T Quattro,B7 (2004-2007),2005,263 000 km,1 781 cm3,Benzyna,163 KM,Manualna,4x4 (dołączany automatycznie),,Kombi,5,5,Czerwony,,,,Szwecja,,,,,Tak,Używane,True,True,,True,True,True,True,,,True,True,,,Tak,,True,,,,,True,True,,True,True,True,True,,,,True,True,True,True,True,True,True,,,True,True,,,,,,Tak,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,124999,"08:10, 6 lutego 2021",6073137148,Osoby prywatnej,Osobowe,Audi,A8,4.2 TDI Quattro,D4 (2010-),2013,148 000 km,4 134 cm3,Diesel,350 KM,Automatyczna,4x4 (stały),199 g/km,Sedan,4,5,Czarny,,,,Polska,,ESI88888,Tak,,,Używane,True,True,,True,True,True,True,True,,,True,,,,,True,True,True,,True,,,True,True,True,True,True,True,,,,,,,True,True,True,True,,,True,,True,True,,,,True,,True,True,True,True,,,True,True,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
2188,7500,"08:06, 6 lutego 2021",6080362883,Firmy,Osobowe,Audi,A3,2.0 TDI Ambiente,8P (2003-2012),2003,257 000 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,,Kompakt,3,5,Czarny,Tak,,,Hiszpania,05/09/2003,,Tak,,,Używane,True,True,,,,True,True,,,True,True,,,,,True,,,True,,,,,True,True,True,True,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,
2189,59900,"08:06, 6 lutego 2021",6082050231,Firmy,Osobowe,Audi,A5,2.0 TDI Multitronic,8T (2007-2016),2012,165 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Na przednie koła,127 g/km,Coupe,5,4,Srebrny,Tak,,,,,,,,Tak,Używane,True,,True,True,,True,True,,,True,,,,Tak,,True,,True,,,,,True,True,True,,True,,True,True,True,,True,,True,True,True,,True,True,True,,,,True,,Tak,,,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,72900,"08:01, 6 lutego 2021",6081243673,Osoby prywatnej,Osobowe,Audi,A4,2.0 TDI Sport S tronic,B9 (2015-),2017,27 037 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,104 g/km,Kombi,5,5,Czarny,,,,,,,,,Tak,Używane,True,True,,True,True,True,True,True,True,True,True,,True,Tak,,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,True,True,,,,,True,,True,True,True,,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
2191,149900,"07:58, 6 lutego 2021",6080017775,Firmy,Osobowe,Audi,Q5,2.0 TFSI Quattro Sport S tronic,FY (2017-),2017,61 812 km,1 984 cm3,Benzyna,252 KM,Automatyczna,4x4 (stały),154 g/km,SUV,5,5,Biały,,Tak,Tak,Polska,16/08/2017,WB864GG,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,,True,True,,True,,True,True,True,True,True,,,,True,True,True,True,True,True,,True,True,,True,True,,,Tak,,,,True,True,,,,,,,True,,,,,,,,Tak,,,,,,,,,,,Tak,,,,,,,,,,,,
2192,14900,"07:54, 6 lutego 2021",6077720701,Firmy,Osobowe,Audi,A4,,B6 (2000-2004),2004,250 000 km,1 800 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,Kabriolet,2,4,Srebrny,Tak,,,,,,,,Tak,Używane,True,True,,True,True,True,True,True,,True,True,,,,,True,,True,,True,,,,True,True,True,True,,True,,,,,,True,True,True,,,,True,,True,,,,Tak,,,,,,,,True,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2193,37900,"07:53, 6 lutego 2021",6077157354,Firmy,Osobowe,Audi,A4,,B8 (2007-2015),2012,226 543 km,2 000 cm3,Diesel,143 KM,Automatyczna,,,Kombi,5,5,Niebieski,Tak,Tak,,,01/12/2012,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,,,,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,True,True,,True,,True,,,,,True,True,,True,True,True,,,,,True,True,,,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2194,19800,"07:53, 6 lutego 2021",6081655230,Osoby prywatnej,Osobowe,Audi,A4,Avant 2.0 TDI,B7 (2004-2007),2006,223 200 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,156 g/km,Kombi,5,5,Czarny,Tak,,,,22/03/2006,,,Tak,Tak,Używane,True,True,,True,True,True,True,,,True,True,True,,,,True,,True,,,True,,,True,True,True,True,True,True,,True,,,True,,True,True,,,,True,,True,,True,,Tak,,,,True,,,,True,,,,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,
2195,13900,"07:50, 6 lutego 2021",6081341111,Firmy,Osobowe,Audi,A6,C6 (2004-2011),C6 (2004-2011),2005,208 000 km,3 123 cm3,Benzyna,255 KM,Automatyczna,4x4 (stały),,Kombi,5,5,Inny kolor,Tak,,,Francja,25/02/2005,,,,,Używane,True,True,True,True,True,True,True,True,,True,True,True,True,Tak,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,,,,True,,True,,True,True,,True,True,True,,,,True,True,,,,,,Tak,,,Tak,,,,,,True,,,,,,,,,,
2196,33000,"07:48, 6 lutego 2021",6081102334,Osoby prywatnej,Osobowe,Audi,A6,2.7 TDI DPF,C6 (2004-2011),2010,158 657 km,2 698 cm3,Diesel,190 KM,Manualna,,,Kombi,4,5,Czarny,,,,Niemcy,,,Tak,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,21000,"07:47, 6 lutego 2021",6081394651,Firmy,Osobowe,Audi,A3,,8P (2003-2012),2007,216 562 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,,Tak,,,06/04/2007,,Tak,,,Używane,True,,,True,True,True,True,True,,,True,,,,,,,True,,,,,,,True,,True,,True,,,,,,,True,True,True,,True,True,,True,,,,,,,,,,,,,,,,True,,True,,,,,,Tak,,,,,,,,,,,,,,,,155 PLN,,,,,,,
2198,11900,"07:46, 6 lutego 2021",6080798568,Osoby prywatnej,Osobowe,Audi,A4,Avant 1.6,B6 (2000-2004),2004,129 475 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,,Sedan,5,5,Srebrny,Tak,Tak,,Niemcy,13/02/2004,HER 16,,,Tak,Używane,True,True,,True,True,True,True,,,True,,True,,,,True,,,,True,True,,,True,True,,True,,True,,True,True,True,,,True,,,,,True,,True,,True,,Tak,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2199,45000,"07:44, 6 lutego 2021",6081244574,Firmy,Osobowe,Audi,A4,,B8 (2007-2015),2011,232 867 km,1 968 cm3,Diesel,177 KM,Manualna,4x4 (dołączany automatycznie),,Kombi,5,5,Srebrny,Tak,Tak,,Polska,28/06/2012,,Tak,,Tak,Używane,True,,True,True,,True,True,True,True,,,,,,,,,True,,,,,True,,True,,,True,True,,,,,True,True,True,True,True,,True,True,,True,True,,,,,,,,,True,,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,268 PLN,,,,,,,
2200,15000,"07:39, 6 lutego 2021",6082049517,Firmy,Osobowe,Audi,A3,,8P (2003-2012),2004,197 340 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,,Kompakt,5,5,Czarny,Tak,Tak,,,30/09/2005,,Tak,Tak,,Używane,True,,,True,,True,True,,,,,,,,,,,True,,,,,True,,True,,True,,True,,,,True,True,,True,True,,,,True,,True,,,,,,,,,,,,True,,,,,,,,,,True,,Tak,,,,,,,,,,,,,,,,111 PLN,,,,,,,
2201,67900,"07:35, 6 lutego 2021",6080803428,Osoby prywatnej,Osobowe,Audi,Q3,2.0 TDI,,2014,90 010 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,137 g/km,SUV,5,5,Szary,Tak,,Tak,Belgia,10/11/2014,,,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,True,Tak,,,,,,,,,,,,,,,,,,,
2202,22500,"07:27, 6 lutego 2021",6081797961,Firmy,Osobowe,Audi,A3,,8P (2003-2012),2006,109 071 km,1 984 cm3,Benzyna,150 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Tak,Tak,,,04/09/2006,,Tak,,,Używane,True,,,True,,True,True,,,,,,,,,,,True,,,,,True,,True,,True,True,True,,,,True,True,,True,True,,,,True,,True,True,,,,,,,,,,,True,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,166 PLN,,,,,,,
2203,80000,"07:21, 6 lutego 2021",6081244512,Firmy,Osobowe,Audi,A4,,B9 (2015-),2016,7 273 km,1 968 cm3,Diesel,122 KM,Manualna,Na przednie koła,,Kombi,5,5,Czarny,Tak,Tak,Tak,Polska,01/12/2016,,Tak,Tak,,Używane,True,,True,True,,True,True,True,True,,,,,,,,True,True,,,,,True,,True,,True,,True,True,,,,True,True,True,True,True,,True,True,,True,True,,,Tak,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,476 PLN,,,,,,,
2204,298890,"07:17, 6 lutego 2021",6081555063,Firmy,Osobowe,Audi,A8,4.2 TDI DPF (clean diesel) quattro tiptronic Lang,D4 (2010-),2016,118 000 km,4 134 cm3,Diesel,385 KM,Automatyczna,4x4 (stały),190 g/km,Sedan,4,5,Czarny,,Tak,Tak,Polska,21/11/2016,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,True,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,Tak,True,True,True,Tak,,True,,,,True,,True,,,,,,,,,,,
2205,5999,"07:14, 6 lutego 2021",6079935051,Firmy,Osobowe,Audi,A6,,C5 (1997-2004),1999,299 000 km,2 392 cm3,Benzyna,170 KM,Automatyczna,Na przednie koła,,Kombi,5,5,Niebieski,Tak,Tak,,Niemcy,17/12/1999,KT 3907G,Tak,,,Używane,True,True,,True,,True,True,,,True,,True,,Tak,,True,,True,,True,True,True,,True,True,True,True,True,True,,True,,True,True,,True,True,,True,True,True,,,True,,,Tak,,,,True,,,,,,,,,,,,,,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,
