,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Emisja CO2,Typ,Liczba drzwi,Liczba miejsc,Kolor,Metalik,VAT marża,Pierwszy właściciel,Bezwypadkowy,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła do jazdy dziennej,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,MP3,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła przeciwmgielne,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewana przednia szyba,Poduszki boczne przednie,System Start-Stop,Tempomat,Możliwość finansowania,Faktura VAT,Leasing,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Zarejestrowany w Polsce,Elektrochromatyczne lusterko wsteczne,Czujniki parkowania przednie,Podgrzewane przednie siedzenia,Czujniki parkowania tylne,Gniazdo USB,Klimatyzacja manualna,Filtr cząstek stałych,Tapicerka welurowa,Światła LED,Dach panoramiczny,Relingi dachowe,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Łopatki zmiany biegów,Asystent pasa ruchu,Czujnik martwego pola,Światła Xenonowe,Tempomat aktywny,Perłowy,Tuning,Tapicerka skórzana,Regulowane zawieszenie,Tuner TV,Uszkodzony,Okres gwarancji producenta,lub do (przebieg km),Podgrzewane tylne siedzenia,HUD (wyświetlacz przezierny),Klimatyzacja czterostrefowa,Zmieniarka CD,Szyberdach,Ogrzewanie postojowe,Radio niefabryczne,Gwarancja dealerska (w cenie),VIN,Akryl (niemetalizowany),Miesięczna rata,Matowy,Homologacja ciężarowa,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Zarejestrowany jako zabytek,Kierownica po prawej (Anglik)
46,3200,"21:46, 5 lutego 2021",6082034248,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Trend / Trend+,Mk3 (2000-2006),2003,315 000 km,1 998 cm3,Diesel,130 KM,Manualna,Na przednie koła,,Kombi,5,5,Srebrny,Tak,,,,,Używane,True,True,True,True,True,,True,,True,True,,True,True,,True,True,True,True,True,,,,,,,,,,True,True,True,True,,,True,,,True,,True,True,,True,,,,Niemcy,28/05/2003,WY2705X,,,,True,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
47,23900,"21:45, 5 lutego 2021",6081385796,Osoby prywatnej,Osobowe,Ford,Focus,,Mk3 (2010-),2015,230 000 km,,Diesel,,,,,Kompakt,,,Srebrny,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WF05XXGCC5FK28317,,,,,,,,,
48,12500,"21:43, 5 lutego 2021",6080429172,Osoby prywatnej,Osobowe,Ford,C-MAX,1.8 TDCi Silver X,I (2003-2010),2008,229 000 km,1 753 cm3,Diesel,115 KM,Manualna,Na przednie koła,143 g/km,Minivan,5,5,Srebrny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,,,True,,,True,,True,,,True,True,True,True,True,,,True,True,,,,,True,True,True,True,True,True,,,,,True,,True,,,,Tak,,,Polska,11/04/2008,,Tak,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,13999,"21:40, 5 lutego 2021",6081647679,Osoby prywatnej,Osobowe,Ford,Transit,,VI (2006-),2009,270 705 km,2 198 cm3,Diesel,85 KM,Manualna,Na przednie koła,,Minivan,4,8,Biały,,Tak,,,,Używane,True,True,True,True,True,,,,,,,True,,,True,True,True,True,,,,True,,,True,,,True,,True,True,True,,,,,,True,,True,,,True,,,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,25000,"21:39, 5 lutego 2021",6081568267,Firmy,Osobowe,Ford,Fusion,,,2015,82 847 km,2 488 cm3,Benzyna,177 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Niebieski,Tak,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
51,57000,"21:39, 5 lutego 2021",6081568157,Firmy,Osobowe,Ford,EDGE,,,2019,53 911 km,1 997 cm3,Diesel,210 KM,Automatyczna,4x4 (dołączany automatycznie),,SUV,5,5,Srebrny,Tak,,Tak,,Tak,Używane,True,True,True,True,True,,True,,True,True,,,,,True,True,True,True,True,,,True,,,,,,True,,True,True,True,True,True,True,True,True,True,True,,,,,,Tak,,,,,Tak,,,True,True,True,,,,True,,,,True,True,,,,,,,True,,,Tak,,,,,,,,,,,,,,,,,,,,
52,39000,"21:39, 5 lutego 2021",6081568244,Firmy,Osobowe,Ford,Fusion,2.0 EcoBoost Titanium,,2016,91 027 km,1 999 cm3,Benzyna,240 KM,Automatyczna,Na przednie koła,171 g/km,Sedan,4,5,Srebrny,Tak,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
53,62000,"21:39, 5 lutego 2021",6081568198,Firmy,Osobowe,Ford,Kuga,,III (2019 - ),2019,39 652 km,1 999 cm3,Benzyna,242 KM,Automatyczna,Na przednie koła,,SUV,5,5,Srebrny,Tak,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
54,24900,"21:39, 5 lutego 2021",6081793751,Osoby prywatnej,Osobowe,Ford,Focus,1.6 EcoBoost Gold X (Trend),Mk3 (2010-),2011,100 636 km,1 596 cm3,Benzyna,150 KM,Manualna,Na przednie koła,139 g/km,Kompakt,5,5,Srebrny,Tak,,Tak,,,Używane,True,True,True,True,True,,True,,,True,,True,,,True,True,True,True,,,,,,,,,True,,True,True,True,True,True,,True,,,True,,True,,,True,,,,Niemcy,07/02/2012,,,True,True,True,True,,True,,,,,,True,,,True,,,,,,,,,,,100 636 km,,,,,,,,,,,,,,,,,,
55,28200,"21:37, 5 lutego 2021",6081339638,Osoby prywatnej,Osobowe,Ford,C-MAX,1.6 TDCi Ambiente,II (2010-),2014,109 600 km,1 560 cm3,Diesel,95 KM,Manualna,Na przednie koła,119 g/km,Minivan,5,5,Srebrny,Tak,,,,,Używane,True,True,True,True,,,,True,True,,,,,,True,True,True,True,True,,,True,,True,,,,,,True,True,True,,True,True,,,True,True,,,True,True,,,,,,,Tak,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,18999,"21:36, 5 lutego 2021",6082034790,Firmy,Osobowe,Ford,C-MAX,2.0 Titanium,I (2003-2010),2008,144 000 km,1 999 cm3,Benzyna+LPG,145 KM,Manualna,Na przednie koła,174 g/km,Minivan,5,5,Szary,Tak,Tak,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,,True,True,,True,True,,,,True,True,True,True,,True,True,,,True,,,True,,,Tak,,,,28/11/2008,,Tak,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,29500,"21:35, 5 lutego 2021",6080417922,Osoby prywatnej,Osobowe,Ford,Kuga,I (2008-2012),I (2008-2012),2008,174 500 km,1 997 cm3,Diesel,136 KM,Manualna,4x4 (dołączany automatycznie),169 g/km,SUV,5,5,Biały,,,,Tak,,Używane,True,True,True,True,True,,True,True,True,True,,True,,,True,True,True,True,True,,True,,True,True,,,,True,True,True,True,True,True,True,True,,,True,True,True,True,,True,Tak,,,Niemcy,,CT1021K,Tak,True,,True,,True,,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,Tak,,,,,,,,
58,62700,"21:35, 5 lutego 2021",6081793761,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk5 (2014-),2016,87 712 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,109 g/km,Sedan,5,5,Czarny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Tak,Tak,Tak,Polska,16/05/2016,SM81924,Tak,True,True,True,True,True,,,,True,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
59,32600,"21:33, 5 lutego 2021",6082034737,Firmy,Osobowe,Ford,Ka+,,,2018,8 450 km,1 197 cm3,Benzyna,85 KM,Manualna,Na przednie koła,5 g/km,Auta miejskie,5,5,Czarny,Tak,Tak,,,Tak,Używane,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,,True,,True,True,True,True,True,True,True,,,True,,,True,True,True,,,,Francja,,,,,,,True,True,True,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
60,13900,"21:33, 5 lutego 2021",6081647648,Osoby prywatnej,Osobowe,Ford,C-MAX,1.6 TDCi Ghia,I (2003-2010),2008,149 000 km,1 560 cm3,Diesel,109 KM,Manualna,Na przednie koła,,Minivan,5,5,Szary,Tak,,,Tak,,Używane,True,True,True,True,,True,True,,True,True,,True,True,,,True,True,True,,,True,,True,,,,,,True,True,True,True,True,,True,,,True,,,True,,True,,,,,03/08/2008,ETM04092,Tak,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,65900,"21:30, 5 lutego 2021",6079863594,Firmy,Osobowe,Ford,S-Max,,II (2015-),2016,146 166 km,2 000 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,,Minivan,5,5,Beżowy,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,,,True,True,,True,,,True,True,True,True,True,,True,,True,,,True,,True,,True,True,True,True,True,True,,,True,True,,True,True,True,,Tak,,,,,Tak,True,True,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,18900,"21:30, 5 lutego 2021",6081793715,Firmy,Osobowe,Ford,S-Max,,I (2006-2015),2006,207 000 km,1 999 cm3,Benzyna,140 KM,Manualna,Na przednie koła,,Minivan,5,,Szary,,,,,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,,,True,,,,True,True,True,True,True,True,,True,,,True,,True,True,,,,,,Niemcy,,,,True,True,,True,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,14999,"21:30, 5 lutego 2021",6080123935,Firmy,Osobowe,Ford,Focus,1.8 FF Ghia,Mk2 (2004-2011),2009,190 000 km,1 798 cm3,Benzyna,125 KM,Manualna,Na przednie koła,167 g/km,Kombi,5,5,Czarny,Tak,Tak,Tak,Tak,Tak,Używane,True,True,True,True,,,True,,,,,,,,,,True,True,,,,,True,,,,,,True,True,True,True,True,,,,,True,,True,,,True,,,,Niemcy,30/06/2009,,Tak,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,25900,"21:28, 5 lutego 2021",6081647446,Osoby prywatnej,Osobowe,Ford,C-MAX,,II (2010-),2011,196 000 km,1 997 cm3,Diesel,110 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,Tak,,,,,,,True,,True,True,True,,Tak,,,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
65,10400,"21:27, 5 lutego 2021",6082034555,Firmy,Osobowe,Ford,Galaxy,,Mk2 (2000-2005),2005,358 286 km,1 896 cm3,Diesel,116 KM,Manualna,Na przednie koła,,Minivan,5,7,Zielony,,,,,,Używane,True,True,True,True,,,,,True,,,,,,,True,True,True,,,,,,,,,,,,True,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,57900,"21:26, 5 lutego 2021",6077442358,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Edition PowerShift,Mk5 (2014-),2017,191 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,Na przednie koła,128 g/km,Kombi,5,5,Szary,,Tak,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,Tak,,,,02/03/2017,,Tak,True,True,True,True,True,,,,True,True,True,True,,True,,,True,,Tak,,,,,,,,True,,,,True,,,,,,,,,,,,,
67,16900,"21:25, 5 lutego 2021",6077712114,Firmy,Osobowe,Ford,C-MAX,1.6 Gold X,I (2003-2010),2007,159 718 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,175 g/km,Minivan,5,5,Niebieski,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,,,True,,,,,True,,,,True,True,True,,,,True,True,,,,,,True,True,True,True,,,,,,True,,,,,,,,,Niemcy,,,,True,,,,,True,,,,,,True,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
68,12900,"21:24, 5 lutego 2021",6081339593,Firmy,Osobowe,Ford,Fiesta,,,2010,183 000 km,1 399 cm3,Diesel,70 KM,Manualna,,,Auta miejskie,5,5,Inny kolor,,Tak,,Tak,,Używane,True,True,True,,True,,True,,,,,,True,,True,True,True,True,,,,True,True,,,,,,,True,True,True,,True,,,,True,,True,True,,,Tak,,,Niemcy,,,,True,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,14500,"21:24, 5 lutego 2021",6082034446,Osoby prywatnej,Osobowe,Ford,S-Max,,I (2006-2015),2008,216 000 km,1 997 cm3,Diesel,140 KM,Manualna,,,Minivan,5,5,Szary,Tak,Tak,,,,Używane,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,True,,,,True,True,,,,,True,True,True,True,True,True,True,,,,True,,,,,True,Tak,,,Niemcy,21/03/2008,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,62600,"21:23, 5 lutego 2021",6081571108,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Gold X (Trend),Mk5 (2014-),2016,113 000 km,1 997 cm3,Diesel,150 KM,Manualna,Na przednie koła,115 g/km,Kombi,5,5,Czarny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,Tak,Tak,,Polska,29/11/2016,GWARANCJA/FULL LED/,Tak,True,True,True,True,True,,,,True,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,12 miesięcy,,,,,,,,,,
71,47900,"21:23, 5 lutego 2021",6081793667,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk5 (2014-),2015,215 000 km,1 997 cm3,Diesel,180 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,,,,Niemcy,12/01/2015,,,True,True,True,True,,,,,True,,True,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
72,8500,"21:22, 5 lutego 2021",6082034379,Osoby prywatnej,Osobowe,Ford,Focus,1.8 TDCi Ambiente,Mk2 (2004-2011),2008,215 698 km,1 753 cm3,Diesel,115 KM,Manualna,,,Kompakt,5,5,Niebieski,Tak,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,57900,"21:22, 5 lutego 2021",6078840424,Firmy,Osobowe,Ford,Mondeo,2.0 TDCi Titanium,Mk5 (2014-),2016,168 230 km,1 997 cm3,Diesel,150 KM,Manualna,,117 g/km,Kombi,5,5,Czarny,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Tak,Tak,Tak,,,,Tak,True,True,True,True,True,,,,True,True,True,True,True,,True,True,True,,,,True,,,,,,True,,,,True,,,,,,,,,,,,,
74,32600,"21:21, 5 lutego 2021",6082034433,Firmy,Osobowe,Ford,KA,,II (2008-2018),2018,8 450 km,1 197 cm3,Benzyna,85 KM,Manualna,Na przednie koła,5 g/km,Auta miejskie,5,5,Czarny,Tak,Tak,,,Tak,Używane,True,True,True,True,,True,True,,,True,,True,True,True,True,True,True,True,True,,True,True,True,,True,,True,,True,True,True,True,True,True,True,,,True,,,True,True,True,,,,Francja,,,,,,,True,True,True,,True,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,
75,13400,"21:21, 5 lutego 2021",6081387141,Firmy,Osobowe,Ford,Focus C-Max,,,2009,228 000 km,1 600 cm3,Diesel,90 KM,Manualna,Na przednie koła,,Minivan,5,5,Czarny,Tak,Tak,Tak,Tak,,Używane,True,True,True,True,True,True,True,,,True,,True,True,True,True,True,True,True,True,,,True,True,,True,,True,True,True,True,True,True,True,True,,,,True,,,True,,True,Tak,,,Niemcy,,,Tak,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4400,"21:21, 5 lutego 2021",6082034427,Firmy,Osobowe,Ford,Fiesta,1.3 Ambiente,Mk6 (2002-2008),2005,216 000 km,1 299 cm3,Benzyna,60 KM,Manualna,Na przednie koła,140 g/km,Auta miejskie,3,5,Czarny,Tak,,,Tak,,Używane,True,True,True,True,True,,,,,,,True,,,,True,True,True,True,,,,,,,,,,,True,True,True,,,,,,True,,,True,,,,,,Niemcy,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,6300,"21:21, 5 lutego 2021",6082034397,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Comfort,Mk1 (1998-2004),2002,166 798 km,1 596 cm3,Benzyna,100 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,Tak,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,110000,"21:21, 5 lutego 2021",6081571039,Osoby prywatnej,Osobowe,Ford,F150,,,2013,180 000 km,3 500 cm3,Benzyna,365 KM,Automatyczna,4x4 (dołączany ręcznie),,SUV,5,5,Czarny,Tak,,,,,Używane,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,,,,,True,,,,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,,,,,,Tak,True,,True,True,True,,,,,,,,True,,,,True,,,,True,,,,,,,,,True,True,,,,,,,,,,,,,
79,13900,"21:20, 5 lutego 2021",6074894005,Firmy,Osobowe,Ford,KA,1.3,II (2008-2018),2009,121 000 km,1 299 cm3,Benzyna,70 KM,Manualna,Na przednie koła,,Auta małe,3,5,Czarny,,Tak,,,Tak,Używane,True,True,True,True,True,,True,,,True,,True,True,,,,True,True,,,,,,,,,,,True,True,True,True,True,,,,,True,,,True,,,,,,Niemcy,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,16800,"21:18, 5 lutego 2021",6080798840,Osoby prywatnej,Osobowe,Ford,Focus,2.0 TDCi DPF,Mk2 (2004-2011),2009,149 500 km,1 997 cm3,Diesel,136 KM,Manualna,Na przednie koła,144 g/km,Kombi,5,5,Inny kolor,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,Tak,,,Niemcy,,,,True,,True,True,True,,,True,True,,True,True,,,,,True,,Tak,,True,,,,,,,,,True,,,,,,,,,,,,,,
81,18700,"21:18, 5 lutego 2021",6081339562,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 TDCi,Mk4 (2007-2014),2008,205 000 km,1 997 cm3,Diesel,140 KM,Manualna,Na przednie koła,154 g/km,Kombi,4,5,Czarny,,,,Tak,Tak,Używane,True,True,True,True,,True,,,True,,,True,,,True,True,True,True,True,,,,,True,,,,,,True,True,True,True,,True,,,,,True,,,,,,,Polska,09/06/2008,LRY65TE,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20000,"21:18, 5 lutego 2021",6082034296,Osoby prywatnej,Osobowe,Ford,Mondeo,2.0 Titanium,Mk4 (2007-2014),2009,226 000 km,1 999 cm3,Benzyna,145 KM,Manualna,Na przednie koła,189 g/km,Kombi,5,5,Szary,,,,Tak,,Używane,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,True,True,,True,,True,,True,True,True,True,True,True,True,,,True,,True,True,True,True,,,,Holandia,05/08/2009,,,,True,True,True,True,,,True,True,,True,,True,,,,,,,,True,,,,05/02/2021,,,,,,,,,,,,,,,,,,,
83,29990,"21:17, 5 lutego 2021",6077231417,Osoby prywatnej,Osobowe,Ford,S-Max,,I (2006-2015),2014,149 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Minivan,5,5,Srebrny,,,,,Tak,Używane,True,True,True,True,True,True,,,True,True,,True,True,True,,True,True,True,True,,True,True,True,True,,True,,,True,True,True,True,True,True,True,True,,True,True,True,True,,,Tak,,,Belgia,,,,,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,9900,"21:17, 5 lutego 2021",6080688861,Firmy,Osobowe,Ford,Focus,1.6 Ti-VCT FX Silver / Silver X,Mk2 (2004-2011),2006,191 469 km,1 596 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Tak,,Tak,,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,True,,True,True,,,,,,True,True,True,True,True,,True,,,True,,True,True,,,,,,,18/12/2006,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,33500,"21:17, 5 lutego 2021",6080047522,Osoby prywatnej,Osobowe,Ford,S-Max,I (2006-2015),I (2006-2015),2012,271 000 km,2 000 cm3,Diesel,140 KM,Manualna,Na przednie koła,,Minivan,,,Srebrny,,,,Tak,,Używane,True,True,True,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,,,,Niemcy,,,Tak,True,True,True,True,True,,Tak,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,20000,"21:17, 5 lutego 2021",6082034154,Osoby prywatnej,Osobowe,Ford,Focus,1.6 TDCi DPF,Mk3 (2010-),2012,228 000 km,1 560 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kompakt,4,5,Czerwony,,,,Tak,,Używane,True,True,True,True,,,True,,,,,True,,,True,True,True,True,True,,True,True,,,True,,,,True,True,True,True,True,True,,,,True,,True,True,,,,,,Polska,06/12/2012,,Tak,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,9900,"21:17, 5 lutego 2021",6082034295,Firmy,Osobowe,Ford,Focus,1.6 Ti-VCT Ghia,Mk2 (2004-2011),2005,134 000 km,1 596 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Tak,Tak,,Tak,Tak,Używane,True,True,True,True,,True,True,True,True,True,,True,,,True,True,True,True,True,,True,True,True,True,True,,,,True,True,True,True,True,True,True,,,True,,True,True,,True,,,,Niemcy,28/06/2005,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1800,"21:16, 5 lutego 2021",6079291220,Osoby prywatnej,Osobowe,Ford,Focus,1.6 Ambiente,Mk2 (2004-2011),2007,130 895 km,1 596 cm3,Benzyna,100 KM,Manualna,,,Kompakt,5,,Inny kolor,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,
89,79900,"21:15, 5 lutego 2021",6080831889,Osoby prywatnej,Osobowe,Ford,Ranger,Standard,,2013,162 000 km,3 198 cm3,Diesel,200 KM,Manualna,4x4 (dołączany ręcznie),256 g/km,SUV,4,5,Niebieski,,,,,,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,Tak,,,,27/10/2020,,,True,,True,,True,,,,,,,True,True,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,
90,58900,"21:14, 5 lutego 2021",6082034160,Osoby prywatnej,Osobowe,Ford,Fusion,,,2018,57 000 km,1 499 cm3,Benzyna,160 KM,Automatyczna,Na przednie koła,,Sedan,4,5,Czerwony,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stany Zjednoczone,01/01/2018,GBY5221M,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,44300,"21:12, 5 lutego 2021",6081565836,Osoby prywatnej,Osobowe,Ford,Focus,,Mk3 (2010-),2017,60 000 km,1 999 cm3,Benzyna,250 KM,Automatyczna,,,Sedan,5,5,Srebrny,Tak,,,,,Używane,True,True,True,True,True,,,,True,,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,True,True,True,True,True,,True,,True,,True,,True,,,,Stany Zjednoczone,,RTA 44244,Tak,,,True,True,True,,,,,True,,,True,,,,,,,,True,,,,,,,,,,True,True,,,,,,,,,,,,
92,64700,"21:10, 5 lutego 2021",6078285401,Osoby prywatnej,Osobowe,Ford,Kuga,2.0 TDCi 4WD Titanium Plus,II (2012-),2015,170 000 km,1 997 cm3,Diesel,180 KM,Automatyczna,4x4 (dołączany automatycznie),,SUV,5,5,Zielony,Tak,,Tak,Tak,Tak,Używane,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,Tak,True,True,True,True,True,,,,True,,True,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
